Synergy!ID,HistoryID,宿泊数(県内),交通費,訪問目的(やんばるエリア)_ALL,訪問目的(やんばるエリア)_宿でのんびり過ごす,訪問目的(やんばるエリア)_リゾートホテルを楽しむ,訪問目的(やんばるエリア)_地元の美味しいものを食べる,訪問目的(やんばるエリア)_花見などの自然鑑賞,訪問目的(やんばるエリア)_名所、旧跡の観光,訪問目的(やんばるエリア)_テーマパーク:沖縄美ら海水族館,訪問目的(やんばるエリア)_テーマパーク:JUNGLIA,訪問目的(やんばるエリア)_テーマパーク:その他,訪問目的(やんばるエリア)_買い物、アウトレット,訪問目的(やんばるエリア)_お祭りやイベントへの参加・見物,訪問目的(やんばるエリア)_地域の行事,訪問目的(やんばるエリア)_スポーツ観戦や芸能鑑賞(コンサート等),訪問目的(やんばるエリア)_アウトドア:ビーチ・海水浴,訪問目的(やんばるエリア)_アウトドア:マリンスポーツ,訪問目的(やんばるエリア)_アウトドア:登山・トレッキング,訪問目的(やんばるエリア)_アウトドア:キャンプ,訪問目的(やんばるエリア)_まちあるき・集落散策,訪問目的(やんばるエリア)_各種体験(手作り、果物狩りなど),訪問目的(やんばるエリア)_その他スポーツ(ゴルフ、テニスなど),訪問目的(やんばるエリア)_ドライブ・ツーリング,訪問目的(やんばるエリア)_友人・親戚を尋ねる,訪問目的(やんばるエリア)_出張など仕事関係,訪問目的(やんばるエリア)_その他,訪問目的(やんばるエリア)_その他_text,同行者(やんばるエリア),同行者(やんばるエリア)_その他_text,情報収集(やんばるエリア)_ALL,情報収集(やんばるエリア)_観光展・物産展,情報収集(やんばるエリア)_新聞・雑誌・ガイドブック,情報収集(やんばるエリア)_TV・ラジオ番組やCM,情報収集(やんばるエリア)_観光パンフレット・ポスター,情報収集(やんばるエリア)_観光協会のHP,情報収集(やんばるエリア)_美ら海水族館等の観光関連事業者HP,情報収集(やんばるエリア)_宿泊事業者のHP,情報収集(やんばるエリア)_Chat GPT等の生成AI,情報収集(やんばるエリア)_Google map,情報収集(やんばるエリア)_インターネット・アプリ,情報収集(やんばるエリア)_YouTube,情報収集(やんばるエリア)_Twitter,情報収集(やんばるエリア)_Instagram,情報収集(やんばるエリア)_Facebook,情報収集(やんばるエリア)_ブログ,情報収集(やんばるエリア)_友人・知人,情報収集(やんばるエリア)_観光協会・空港・道の駅等の案内所,情報収集(やんばるエリア)_タクシードライバーや地元の人,情報収集(やんばるエリア)_宿泊施設,情報収集(やんばるエリア)_その他,情報収集(やんばるエリア)_その他_text,やんばるエリアまでの交通手段_ALL,やんばるエリアまでの交通手段_自家用車,やんばるエリアまでの交通手段_レンタカー,やんばるエリアまでの交通手段_ヘリコプター,やんばるエリアまでの交通手段_旅行会社ツアーバス,やんばるエリアまでの交通手段_フェリー,やんばるエリアまでの交通手段_路線バス、高速バス、シャトルバス,やんばるエリアまでの交通手段_タクシー,やんばるエリアまでの交通手段_その他,やんばるエリアまでの交通手段_その他_text,やんばるエリア内での交通手段_ALL,やんばるエリア内での交通手段_自家用車,やんばるエリア内での交通手段_レンタカー,やんばるエリア内での交通手段_タクシー,やんばるエリア内での交通手段_旅行会社ツアーバス,やんばるエリア内での交通手段_路線バス,やんばるエリア内での交通手段_徒歩,やんばるエリア内での交通手段_レンタサイクル,やんばるエリア内での交通手段_その他,やんばるエリア内での交通手段_その他_text,やんばるエリア内での交通手段の満足度,やんばるエリア内での交通手段の満足度の理由,宿泊数(やんばるエリア),宿泊費(やんばるエリア),観光費(やんばるエリア),飲食費(やんばるエリア),土産費(やんばるエリア),訪問回数(やんばるエリア),前回訪問時期(やんばるエリア),今後の来訪意向(やんばるエリア),今後の来訪時期(やんばるエリア),体験・サービス満足度(やんばるエリア),体験・サービス満足度の理由(やんばるエリア),推奨度(やんばるエリア),推奨項目(やんばるエリア),改善点(やんばるエリア),改善点の内容(やんばるエリア),回答前に訪問したエリア(調査地),回答前に訪問した主な施設(調査地),回答前に訪問した主な施設・その他(調査地),回答後に訪問予定のエリア(調査地),回答後に訪問予定の主な施設(調査地),回答後に訪問予定の主な施設・その他(調査地),現地消費額(調査地),体験・サービス満足度(調査地),体験・サービス満足度の理由(調査地),施設に求めるもの(調査地),施設推奨度(調査地),施設推奨項目(調査地),性別,生年,都道府県,世帯年収,訪問地のエリア名,訪問地の市町村,回答日時
3786,3477,1泊,"5,000円未満","リゾートホテルを楽しむ,地元の美味しいものを食べる,花見などの自然鑑賞,名所、旧跡の観光,アウトドア:マリンスポーツ",0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"インターネット・アプリ,YouTube,Twitter,Instagram,友人・知人",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,1泊,"5,000円以上 10,000円未満",使わない,"5,000円未満","5,000円未満",11回目以上,半年以内,必ず来たい,半年以内,満足,都会の喧騒を離れ、沖縄の原風景が残る静かな環境でリフレッシュすることができました。宿泊先や立ち寄った飲食店での地産地消の料理も美味しく、心身ともに癒やされました。観光地化されすぎていない、素朴で温かいおもてなしを感じられた点に満足しています。,8,"地元の「共同店」
集落ごとに運営される「共同店」は、やんばる独自の文化。地元の方との何気ない会話や、そこでしか買えない特産品が魅力だと感じています。リゾート地とは異なる、ゆったりとした沖縄本来の時間の流れを最も濃く感じられます。",ある,飲食店や売店の「営業日・時間」が分かりにくいです。ネットでは営業中になっていても、実際に行くと臨時休業だったり、売り切れで早めに閉まっていたりすることがあります。,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,特になし,特に無し,,"5,000円以上 10,000円未満",満足,世界最大級の水族館があること。黒潮の海の圧倒的な没入感 ジンベエザメやマンタが泳ぐ巨大水槽は、視界が全て青に包まれ、自分も海の中にいるようだった,宿泊施設の周辺に夜間営業している飲食店が少なく、夕食難民になりやすいです。特に集落エリアでの飲食情報や、夜の営業時間の延長を期待します。,8,,男性,1994,沖縄県,600-800万円未満,-,-,2026-01-03 3:06:31
3787,3478,3泊,"5,000円未満","リゾートホテルを楽しむ,テーマパーク:沖縄美ら海水族館",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,中学生以上を含む家族(小学生以下は含まない),,"YouTube,Instagram",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,自由度が高い、道がわかりやすい,2泊,"100,000円以上 200,000円未満","20,000円以上 30,000円未満","20,000円以上 30,000円未満","5,000円以上 10,000円未満",4-5回目,半年-1年前,必ず来たい,1-3年後,満足,観光施設がもう少し増えると良い,9,美ら海水族館のジンタくんはぜひ見てほしい,ある,夜が寂しいので、遊べるところや飲食店を増やしてほしい。,南部,その他,波上宮,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),その他,ビオスの丘,"5,000円未満",満足,展望露天風呂が最高でした,ホテル内で遊べるところがあるといい,8,露天風呂、部屋の広さ、清潔感、スタッフの対応よ良さ,女性,1983,愛知県,600-800万円未満,海洋博公園・観光拠点エリア,本部町,2026-01-03 7:41:47
3788,3479,2泊,"5,000円以上 10,000円未満","リゾートホテルを楽しむ,地元の美味しいものを食べる,テーマパーク:沖縄美ら海水族館,ドライブ・ツーリング",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,中学生以上を含む家族(小学生以下は含まない),,"Google map,友人・知人,宿泊施設",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,,1泊,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円未満",初めて,,来たい,1-3年後,満足,,7,,ある,やんばる国立公園内の観光スポットを増やしてほしい,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),その他,OIST,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,"10,000円以上 20,000円未満",満足,,,8,,男性,1999,神奈川県,400-600万円未満,道の駅ゆいゆい国頭エリア,国頭村,2026-01-03 9:04:23
3789,3480,5泊,"100,000円以上","テーマパーク:沖縄美ら海水族館,テーマパーク:JUNGLIA,ドライブ・ツーリング",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,その他家族,,"新聞・雑誌・ガイドブック,観光パンフレット・ポスター",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,レンタカーの予約が簡単,やんばるエリアには宿泊しない,使わない,"5,000円以上 10,000円未満","5,000円未満","5,000円未満",2-3回目,半年-1年前,来たい,半年-1年後,やや不満,テ-マパ-クのチケットの予約が大変だった,5,豊かな自然,ない,,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,中部,美浜アメリカンビレッジ,,"5,000円以上 10,000円未満",満足,施設が清潔で綺麗,,8,雄大な自然,男性,1947,埼玉県,2000万円以上,万座毛エリア,恩納村,2026-01-03 9:49:14
3790,3481,1泊,"5,000円未満","リゾートホテルを楽しむ,地元の美味しいものを食べる",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,未就学児を含む家族,,宿泊事業者のHP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,1泊,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","5,000円未満","5,000円未満",6-10回目,半年以内,来たい,半年以内,満足,,8,自然,ある,コンビニが少ない,南部,国際通り,,なかやんばる(名護市・本部町・今帰仁村),ナゴパイナップルパーク,,使わない,大変満足,トイレが綺麗,,10,,男性,1987,沖縄県,400-600万円未満,道の駅ぎのざエリア,宜野座村,2026-01-03 9:53:07
3791,3482,5泊,"10,000円以上 20,000円未満","テーマパーク:JUNGLIA,まちあるき・集落散策,その他",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,辺野古の埋立状況の確認,中学生以上を含む家族(小学生以下は含まない),,インターネット・アプリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,普通,,やんばるエリアには宿泊しない,"20,000円以上 30,000円未満","5,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",11回目以上,半年-1年前,必ず来たい,半年-1年後,普通,,10,辺野古の今の状況、基地との経済的依存状況、地域住民の日常生活に支障はないか、大浦湾周辺海の自然、埋立によるサンゴ、ジュゴン等の影響,ない,,なかやんばる(名護市・本部町・今帰仁村),JUNGLIA,大浦湾,南部,平和祈念公園,,"5,000円未満",やや満足,朝早くからフードコートで飲食ができること,,6,ソーキそば,男性,1965,長野県,300-400万円未満,伊芸・屋嘉エリア,金武町,2026-01-03 10:16:52
3792,3483,2泊,"20,000円以上 30,000円未満","宿でのんびり過ごす,リゾートホテルを楽しむ,テーマパーク:沖縄美ら海水族館,各種体験(手作り、果物狩りなど),友人・親戚を尋ねる",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,親,,"Instagram,友人・知人,宿泊施設",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,,自家用車,1,0,0,0,0,0,0,0,,タクシー,0,0,1,0,0,0,0,0,,やや満足,夜、お酒を飲んだ後にタクシーを呼ぶとなかなか来なかった,2泊,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満","5,000円未満",11回目以上,半年以内,来たい,半年以内,満足,車がないと不便ではありますが、特産物を沢山購入・飲食することができたため,8,突然の雨が多く、車がないと不便なため,ある,タクシーがつかまりやすくなるとうれしい,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),万座毛,万座毛,中部,東南植物楽園,,"5,000円未満",やや満足,産直だと思って入店したら県内産の野菜がほとんどなかった,前の方が県内産の野菜が多く、楽しかった,7,パン屋さん,女性,1997,沖縄県,400-600万円未満,おんなの駅エリア,恩納村,2026-01-03 10:18:36
3793,3484,6泊,"10,000円以上 20,000円未満","名所、旧跡の観光,ドライブ・ツーリング",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,自分ひとり,,"観光協会のHP,インターネット・アプリ",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,,1泊,"5,000円以上 10,000円未満","5,000円未満","5,000円未満","5,000円未満",初めて,,来たい,5年以上,満足,,8,,ある,,南部,首里城公園,,南部,識名園,,"5,000円未満",満足,,,8,,男性,1975,静岡県,400-600万円未満,辺戸岬観光案内所エリア,国頭村,2026-01-03 10:24:38
3794,3485,3泊,"100,000円以上",花見などの自然鑑賞,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"Google map,インターネット・アプリ",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,天気が悪く残念,3泊,"30,000円以上 40,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",11回目以上,半年-1年前,必ず来たい,半年-1年後,満足,自然満喫,8,自然,ある,トイレ,うふやんばる(国頭村・大宜味村・東村),その他,アダ,なかやんばる(名護市・本部町・今帰仁村),その他,,"5,000円以上 10,000円未満",満足,,,7,,男性,1958,神奈川県,800-1000万円未満,ヤンバルクイナ生態展示学習施設クイナの森エリア,国頭村,2026-01-03 10:39:25
3795,3486,4泊,"30,000円以上 40,000円未満",花見などの自然鑑賞,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,インターネット・アプリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,"車はどこでも行けて便利
ただ沖縄はレンタカー屋が飛行場から遠いことと、混んでいるのに順番がルーズな所が嫌",4泊,"50,000円以上 100,000円未満",使わない,"5,000円以上 10,000円未満","10,000円以上 20,000円未満",6-10回目,5年以上前,必ず来たい,1-3年後,満足,自然が多い,8,,ない,,うふやんばる(国頭村・大宜味村・東村),その他,安田,うふやんばる(国頭村・大宜味村・東村),その他,特になし,"5,000円未満",満足,"クッキーおいしかったです
トイレがきれい","きれいでとてもいいけど
あまり沢山の人で混雑してほしくない",9,,女性,1966,神奈川県,600-800万円未満,ヤンバルクイナ生態展示学習施設クイナの森エリア,国頭村,2026-01-03 10:46:59
