Synergy!ID,HistoryID,宿泊数(県内),交通費,訪問目的(やんばるエリア)_ALL,訪問目的(やんばるエリア)_宿でのんびり過ごす,訪問目的(やんばるエリア)_リゾートホテルを楽しむ,訪問目的(やんばるエリア)_地元の美味しいものを食べる,訪問目的(やんばるエリア)_花見などの自然鑑賞,訪問目的(やんばるエリア)_名所、旧跡の観光,訪問目的(やんばるエリア)_テーマパーク:沖縄美ら海水族館,訪問目的(やんばるエリア)_テーマパーク:JUNGLIA,訪問目的(やんばるエリア)_テーマパーク:その他,訪問目的(やんばるエリア)_買い物、アウトレット,訪問目的(やんばるエリア)_お祭りやイベントへの参加・見物,訪問目的(やんばるエリア)_地域の行事,訪問目的(やんばるエリア)_スポーツ観戦や芸能鑑賞(コンサート等),訪問目的(やんばるエリア)_アウトドア:ビーチ・海水浴,訪問目的(やんばるエリア)_アウトドア:マリンスポーツ,訪問目的(やんばるエリア)_アウトドア:登山・トレッキング,訪問目的(やんばるエリア)_アウトドア:キャンプ,訪問目的(やんばるエリア)_まちあるき・集落散策,訪問目的(やんばるエリア)_各種体験(手作り、果物狩りなど),訪問目的(やんばるエリア)_その他スポーツ(ゴルフ、テニスなど),訪問目的(やんばるエリア)_ドライブ・ツーリング,訪問目的(やんばるエリア)_友人・親戚を尋ねる,訪問目的(やんばるエリア)_出張など仕事関係,訪問目的(やんばるエリア)_その他,訪問目的(やんばるエリア)_その他_text,同行者(やんばるエリア),同行者(やんばるエリア)_その他_text,情報収集(やんばるエリア)_ALL,情報収集(やんばるエリア)_観光展・物産展,情報収集(やんばるエリア)_新聞・雑誌・ガイドブック,情報収集(やんばるエリア)_TV・ラジオ番組やCM,情報収集(やんばるエリア)_観光パンフレット・ポスター,情報収集(やんばるエリア)_観光協会のHP,情報収集(やんばるエリア)_美ら海水族館等の観光関連事業者HP,情報収集(やんばるエリア)_宿泊事業者のHP,情報収集(やんばるエリア)_Chat GPT等の生成AI,情報収集(やんばるエリア)_Google map,情報収集(やんばるエリア)_インターネット・アプリ,情報収集(やんばるエリア)_YouTube,情報収集(やんばるエリア)_Twitter,情報収集(やんばるエリア)_Instagram,情報収集(やんばるエリア)_Facebook,情報収集(やんばるエリア)_ブログ,情報収集(やんばるエリア)_友人・知人,情報収集(やんばるエリア)_観光協会・空港・道の駅等の案内所,情報収集(やんばるエリア)_タクシードライバーや地元の人,情報収集(やんばるエリア)_宿泊施設,情報収集(やんばるエリア)_その他,情報収集(やんばるエリア)_その他_text,やんばるエリアまでの交通手段_ALL,やんばるエリアまでの交通手段_自家用車,やんばるエリアまでの交通手段_レンタカー,やんばるエリアまでの交通手段_ヘリコプター,やんばるエリアまでの交通手段_旅行会社ツアーバス,やんばるエリアまでの交通手段_フェリー,やんばるエリアまでの交通手段_路線バス、高速バス、シャトルバス,やんばるエリアまでの交通手段_タクシー,やんばるエリアまでの交通手段_その他,やんばるエリアまでの交通手段_その他_text,やんばるエリア内での交通手段_ALL,やんばるエリア内での交通手段_自家用車,やんばるエリア内での交通手段_レンタカー,やんばるエリア内での交通手段_タクシー,やんばるエリア内での交通手段_旅行会社ツアーバス,やんばるエリア内での交通手段_路線バス,やんばるエリア内での交通手段_徒歩,やんばるエリア内での交通手段_レンタサイクル,やんばるエリア内での交通手段_その他,やんばるエリア内での交通手段_その他_text,やんばるエリア内での交通手段の満足度,やんばるエリア内での交通手段の満足度の理由,宿泊数(やんばるエリア),宿泊費(やんばるエリア),観光費(やんばるエリア),飲食費(やんばるエリア),土産費(やんばるエリア),訪問回数(やんばるエリア),前回訪問時期(やんばるエリア),今後の来訪意向(やんばるエリア),今後の来訪時期(やんばるエリア),体験・サービス満足度(やんばるエリア),体験・サービス満足度の理由(やんばるエリア),推奨度(やんばるエリア),推奨項目(やんばるエリア),改善点(やんばるエリア),改善点の内容(やんばるエリア),回答前に訪問したエリア(調査地),回答前に訪問した主な施設(調査地),回答前に訪問した主な施設・その他(調査地),回答後に訪問予定のエリア(調査地),回答後に訪問予定の主な施設(調査地),回答後に訪問予定の主な施設・その他(調査地),現地消費額(調査地),体験・サービス満足度(調査地),体験・サービス満足度の理由(調査地),施設に求めるもの(調査地),施設推奨度(調査地),施設推奨項目(調査地),性別,生年,都道府県,世帯年収,訪問地のエリア名,訪問地の市町村,回答日時
6347,5690,2泊,"10,000円以上 20,000円未満","地元の美味しいものを食べる,名所、旧跡の観光,テーマパーク:沖縄美ら海水族館,スポーツ観戦や芸能鑑賞(コンサート等),ドライブ・ツーリング",0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,友人,,"観光展・物産展,宿泊事業者のHP,インターネット・アプリ",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,自然と美味しいものがある,2泊,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円未満",2-3回目,5年以上前,来たい,1-3年後,満足,日常にはないものがある,8,日常にはないものがある,ない,特にない,南部,その他,沖縄セルラースタジアム,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,"5,000円未満",満足,広々とした空間,特にない,9,広々としていて、目の前がビーチ,男性,1974,神奈川県,1500-2000万円未満,万座毛エリア,恩納村,2026-02-22 5:52:49
6348,5691,4泊,"5,000円以上 10,000円未満","地元の美味しいものを食べる,名所、旧跡の観光,テーマパーク:沖縄美ら海水族館,アウトドア:ビーチ・海水浴,アウトドア:マリンスポーツ",0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,未就学児を含む家族,,"観光展・物産展,観光パンフレット・ポスター,Google map,インターネット・アプリ,Facebook",1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,,やんばるエリアには宿泊しない,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,,必ず来たい,半年-1年後,大変満足,,10,,ない,,中部,美浜アメリカンビレッジ,,なかやんばる(名護市・本部町・今帰仁村),その他,ネオパーク,"10,000円以上 20,000円未満",大変満足,,,10,,女性,1987,京都府,400-600万円未満,屋部エリア,名護市,2026-02-22 7:40:52
6349,5692,7泊以上,"50,000円以上 100,000円未満","地元の美味しいものを食べる,花見などの自然鑑賞,テーマパーク:JUNGLIA,アウトドア:ビーチ・海水浴,ドライブ・ツーリング,友人・親戚を尋ねる",0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,,小学生を含む家族(未就学児は含まない),,"観光パンフレット・ポスター,観光協会のHP,美ら海水族館等の観光関連事業者HP,Chat GPT等の生成AI",0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,良い車で快適なドライブができた,5泊,"100,000円以上 200,000円未満","50,000円以上 100,000円未満","20,000円以上 30,000円未満","5,000円以上 10,000円未満",11回目以上,半年以内,必ず来たい,半年以内,大変満足,やんばるの自然に大満足です。,10,やんばるの自然は世界トップクラスだと思います,ある,しょうがないことですが、虫が多く、刺されてかゆくなりました,南部,平和祈念公園,,うふやんばる(国頭村・大宜味村・東村),やんばる野生生物保護センター,,"5,000円以上 10,000円未満",大変満足,偶然、フェリーが検査の為、小さい船に乗ることができました。子供も楽しんでました。,飲食店か周りに少ないので、スーパーや食堂、売店を作ってほしい,10,窓口の接客が素晴らしかった,男性,1984,大阪府,800-1000万円未満,中心市街地エリア,本部町,2026-02-22 9:35:48
6350,5693,2泊,"50,000円以上 100,000円未満","宿でのんびり過ごす,地元の美味しいものを食べる,名所、旧跡の観光,まちあるき・集落散策,ドライブ・ツーリング",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,パートナー(恋人・夫婦など),,"観光パンフレット・ポスター,インターネット・アプリ,Twitter",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,普通,,2泊,"40,000円以上 50,000円未満","5,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",2-3回目,1-3年前,やや来たい,1-3年後,普通,,8,,ない,,なかやんばる(名護市・本部町・今帰仁村),その他,行っていない,うふやんばる(国頭村・大宜味村・東村),辺戸岬,,"5,000円未満",満足,,,8,,男性,1966,北海道,1000-1200万円未満,道の駅おおぎみエリア,大宜味村,2026-02-22 10:34:59
6351,5694,2泊,"50,000円以上 100,000円未満","地元の美味しいものを食べる,名所、旧跡の観光,まちあるき・集落散策,ドライブ・ツーリング",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,パートナー(恋人・夫婦など),,Google map,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,普通,,2泊,"50,000円以上 100,000円未満","5,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",2-3回目,1-3年前,やや来たい,1-3年後,普通,,7,,ない,,なかやんばる(名護市・本部町・今帰仁村),その他,行っていない,うふやんばる(国頭村・大宜味村・東村),辺戸岬,,"5,000円未満",満足,係員の方が親切にいろいろ情報を教えてくださいました,,8,,女性,1965,北海道,1000-1200万円未満,道の駅おおぎみエリア,大宜味村,2026-02-22 10:36:13
6352,5695,3泊,"5,000円以上 10,000円未満","宿でのんびり過ごす,リゾートホテルを楽しむ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,小学生を含む家族(未就学児は含まない),,YouTube,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,"自由に動ける。
目的地までノンストップ。",2泊,"100,000円以上 200,000円未満",使わない,"5,000円以上 10,000円未満","5,000円未満",6-10回目,半年-1年前,必ず来たい,半年-1年後,満足,"地域の特産を売っている。
亜熱帯の自然を感じられる。",10,"ホテル。
オクマプライベートリゾートは立地や施設が唯一無二の魅力を持っている。",ある,不便なところに魅力を感じているので、このままであってほしい。,中部,その他,伊計島,特になし,特に無し,,"100,000円以上",大変満足,色々な国に行ったが、ビーチリゾートとしての独特な魅力に惹かれている。,ラウンジを22時まで営業していただけると嬉しいです。,10,"唯一無二のロケーションと建物配置。
",男性,1972,東京都,1000-1200万円未満,道の駅ゆいゆい国頭エリア,国頭村,2026-02-22 10:44:16
6353,5696,3泊,"100,000円以上","宿でのんびり過ごす,リゾートホテルを楽しむ,友人・親戚を尋ねる",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,親,,"友人・知人,宿泊施設",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,素敵なレンタカー会社の方に出会えたから,2泊,"100,000円以上 200,000円未満","5,000円以上 10,000円未満","30,000円以上 40,000円未満","10,000円以上 20,000円未満",11回目以上,5年以上前,来たい,1-3年後,やや満足,昔より宿泊施設の若いスタッフのホスピタリティが下がっていると感じるから,8,ゆっくりと非日常を味わえるから,ない,,特になし,,,なかやんばる(名護市・本部町・今帰仁村),その他,知人宅,"100,000円以上",やや満足,各エリアの若いスタッフのホスピタリティが低下していて、元気がなかったり笑顔が少ない,テーマバークのようなホスピタリティは欲しい,8,のんびりと過ごせる環境,男性,1978,佐賀県,600-800万円未満,道の駅ゆいゆい国頭エリア,国頭村,2026-02-22 10:47:52
6354,5697,5泊,"100,000円以上","地元の美味しいものを食べる,テーマパーク:沖縄美ら海水族館,アウトドア:ビーチ・海水浴,各種体験(手作り、果物狩りなど),友人・親戚を尋ねる",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,,パートナー(恋人・夫婦など),,"観光パンフレット・ポスター,友人・知人",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,レンタかーだからそれなりのサービス受けれる,1泊,"5,000円以上 10,000円未満","5,000円未満","5,000円未満","5,000円未満",6-10回目,半年-1年前,来たい,半年-1年後,満足,家族で思い出できた。海水浴、ばーべきゅ、星見た、朝日みた、,8,自然おおくてゆっくりできる。スマホから離れて家族とゆっくりできる。,ある,"虫さされで困った。薬局で1000円以上する薬を買って対処できたがこわかった。国内でも対策必要だとおもった。周りの話で
ぶよという虫でないかと推測される。　高速道路の混雑に驚いた。野球キャンプと高速工事重なったと聞いた、ビックリした。",門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),その他,クリームクリーム宜野座,島やんばる(伊江村・伊是名村・伊平屋村),伊江ビーチ,伊江島の直売野菜のみせ,"5,000円未満",満足,本部港では伊江島いきのフェリー代つかうくらい、お金をつかうところはない。船にのることだけ考えてるので、それ以外のサービスなくても満足。沖縄ガチャガチャは面白いとおもった。,食べてくるので特に今で満足だ。人によっては海を見ながらコーヒーのみたいかも。出来たてコーヒーできる自動販売機あったら、ホットもしくはアイスコーヒー飲めていいかも。値段も120円とかイオンにあるようなのでいい。,2,本部港を観光としてはすすめない。釣りをしたいひとにはいいと思うけど、観光するような場所ではない。ただの船乗り場。もし、できるなら魚がたくさん泳いでいたので舟を待ちながら見れるようなスケルトンの床とか作るともしかったら観光スポットになるかもだが。,女性,1987,千葉県,答えられない,本部港周辺エリア,本部町,2026-02-22 10:53:10
6355,5698,3泊,"10,000円以上 20,000円未満","宿でのんびり過ごす,花見などの自然鑑賞",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,親,,"新聞・雑誌・ガイドブック,宿泊事業者のHP,Google map",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,レンタカー業者もたくさんあり、選択肢が豊富。また、レンタカーゆえに小回りが利くので便利。,1泊,"10,000円以上 20,000円未満","5,000円未満","5,000円未満","5,000円未満",初めて,,必ず来たい,半年-1年後,満足,ヤンバルクイナを見る体験ツアーに参加したが、無事見れた上に、それ以外にも豊かな自然を教えてくれるツアー内容で大変楽しかった。,10,那覇等の都市とは違った沖縄の魅力がある。人もゆったりとしていて優しく、昔ながらの沖縄はこうだったのではと思わせてくれる良さがある。,ある,公共交通機関を使おうと思うとほとんど選択肢がない。また、宿も少ないように思う。あったとしても、あまり楽天トラベルのような旅行業者のホームページに出てこない。,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),真栄田岬,,うふやんばる(国頭村・大宜味村・東村),辺戸岬,,"5,000円未満",大変満足,,,10,,男性,1985,神奈川県,1000-1200万円未満,万座毛エリア,恩納村,2026-02-22 10:56:04
6356,5699,4泊,"30,000円以上 40,000円未満","宿でのんびり過ごす,地元の美味しいものを食べる,名所、旧跡の観光,テーマパーク:沖縄美ら海水族館,地域の行事",1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,その他家族,,"新聞・雑誌・ガイドブック,YouTube",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,,1泊,"10,000円以上 20,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,,来たい,1-3年後,満足,,7,,ある,"誰でも来ればいいという姿勢が残念。
日本人と外国人で入場料など区別すべき。でないとオーバーツーリズムで着たくなくなります。
京都のように。わたしは京都に行きません。",中部,残波岬,,,,,"5,000円未満",大変満足,,,10,,女性,1951,神奈川県,1000-1200万円未満,万座毛エリア,恩納村,2026-02-22 10:59:52
