Synergy!ID,HistoryID,宿泊数(県内),交通費,訪問目的(やんばるエリア)_ALL,訪問目的(やんばるエリア)_宿でのんびり過ごす,訪問目的(やんばるエリア)_リゾートホテルを楽しむ,訪問目的(やんばるエリア)_地元の美味しいものを食べる,訪問目的(やんばるエリア)_花見などの自然鑑賞,訪問目的(やんばるエリア)_名所、旧跡の観光,訪問目的(やんばるエリア)_テーマパーク:沖縄美ら海水族館,訪問目的(やんばるエリア)_テーマパーク:JUNGLIA,訪問目的(やんばるエリア)_テーマパーク:その他,訪問目的(やんばるエリア)_買い物、アウトレット,訪問目的(やんばるエリア)_お祭りやイベントへの参加・見物,訪問目的(やんばるエリア)_地域の行事,訪問目的(やんばるエリア)_スポーツ観戦や芸能鑑賞(コンサート等),訪問目的(やんばるエリア)_アウトドア:ビーチ・海水浴,訪問目的(やんばるエリア)_アウトドア:マリンスポーツ,訪問目的(やんばるエリア)_アウトドア:登山・トレッキング,訪問目的(やんばるエリア)_アウトドア:キャンプ,訪問目的(やんばるエリア)_まちあるき・集落散策,訪問目的(やんばるエリア)_各種体験(手作り、果物狩りなど),訪問目的(やんばるエリア)_その他スポーツ(ゴルフ、テニスなど),訪問目的(やんばるエリア)_ドライブ・ツーリング,訪問目的(やんばるエリア)_友人・親戚を尋ねる,訪問目的(やんばるエリア)_出張など仕事関係,訪問目的(やんばるエリア)_その他,訪問目的(やんばるエリア)_その他_text,同行者(やんばるエリア),同行者(やんばるエリア)_その他_text,情報収集(やんばるエリア)_ALL,情報収集(やんばるエリア)_観光展・物産展,情報収集(やんばるエリア)_新聞・雑誌・ガイドブック,情報収集(やんばるエリア)_TV・ラジオ番組やCM,情報収集(やんばるエリア)_観光パンフレット・ポスター,情報収集(やんばるエリア)_観光協会のHP,情報収集(やんばるエリア)_美ら海水族館等の観光関連事業者HP,情報収集(やんばるエリア)_宿泊事業者のHP,情報収集(やんばるエリア)_Chat GPT等の生成AI,情報収集(やんばるエリア)_Google map,情報収集(やんばるエリア)_インターネット・アプリ,情報収集(やんばるエリア)_YouTube,情報収集(やんばるエリア)_Twitter,情報収集(やんばるエリア)_Instagram,情報収集(やんばるエリア)_Facebook,情報収集(やんばるエリア)_ブログ,情報収集(やんばるエリア)_友人・知人,情報収集(やんばるエリア)_観光協会・空港・道の駅等の案内所,情報収集(やんばるエリア)_タクシードライバーや地元の人,情報収集(やんばるエリア)_宿泊施設,情報収集(やんばるエリア)_その他,情報収集(やんばるエリア)_その他_text,やんばるエリアまでの交通手段_ALL,やんばるエリアまでの交通手段_自家用車,やんばるエリアまでの交通手段_レンタカー,やんばるエリアまでの交通手段_ヘリコプター,やんばるエリアまでの交通手段_旅行会社ツアーバス,やんばるエリアまでの交通手段_フェリー,やんばるエリアまでの交通手段_路線バス、高速バス、シャトルバス,やんばるエリアまでの交通手段_タクシー,やんばるエリアまでの交通手段_その他,やんばるエリアまでの交通手段_その他_text,やんばるエリア内での交通手段_ALL,やんばるエリア内での交通手段_自家用車,やんばるエリア内での交通手段_レンタカー,やんばるエリア内での交通手段_タクシー,やんばるエリア内での交通手段_旅行会社ツアーバス,やんばるエリア内での交通手段_路線バス,やんばるエリア内での交通手段_徒歩,やんばるエリア内での交通手段_レンタサイクル,やんばるエリア内での交通手段_その他,やんばるエリア内での交通手段_その他_text,やんばるエリア内での交通手段の満足度,やんばるエリア内での交通手段の満足度の理由,宿泊数(やんばるエリア),宿泊費(やんばるエリア),観光費(やんばるエリア),飲食費(やんばるエリア),土産費(やんばるエリア),訪問回数(やんばるエリア),前回訪問時期(やんばるエリア),今後の来訪意向(やんばるエリア),今後の来訪時期(やんばるエリア),体験・サービス満足度(やんばるエリア),体験・サービス満足度の理由(やんばるエリア),推奨度(やんばるエリア),推奨項目(やんばるエリア),改善点(やんばるエリア),改善点の内容(やんばるエリア),回答前に訪問したエリア(調査地),回答前に訪問した主な施設(調査地),回答前に訪問した主な施設・その他(調査地),回答後に訪問予定のエリア(調査地),回答後に訪問予定の主な施設(調査地),回答後に訪問予定の主な施設・その他(調査地),現地消費額(調査地),体験・サービス満足度(調査地),体験・サービス満足度の理由(調査地),施設に求めるもの(調査地),施設推奨度(調査地),施設推奨項目(調査地),性別,生年,都道府県,世帯年収,訪問地のエリア名,訪問地の市町村,回答日時
256,237,5泊,"20,000円以上 30,000円未満","宿でのんびり過ごす,リゾートホテルを楽しむ,地元の美味しいものを食べる,名所、旧跡の観光,テーマパーク:沖縄美ら海水族館,テーマパーク:JUNGLIA,地域の行事,アウトドア:ビーチ・海水浴,その他スポーツ(ゴルフ、テニスなど)",1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,,小学生を含む家族(未就学児は含まない),,"新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,宿泊事業者のHP,Chat GPT等の生成AI,インターネット・アプリ,YouTube,Instagram,友人・知人",0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,運転は疲れるが大人数の移動が可能なため。レンタカーは車種も豊富で選択肢が複数あり良かったです。,4泊,"40,000円以上 50,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",4-5回目,半年-1年前,必ず来たい,半年-1年後,大変満足,ゴルフやマリンスポーツ、ジャングリア等で楽しい時間をすごせました。また、ホテルステイでゆっくりと時間を過ごせました。,10,食事(しゃぶしゃぶ)や海の綺麗さをお薦めしたいです。海外に比べてコスパも大変良いです。,ある,屋我地島に宿泊したが夜の街灯が少なく運転するにあたり不安を感じた。,なかやんばる(名護市・本部町・今帰仁村),JUNGLIA,,中部,美浜アメリカンビレッジ,,"10,000円以上 20,000円未満",満足,接客も丁寧でホテルも清潔だったため。,高価格帯で良いのでお土産で喜ばれるもの。,8,静かに時間を過ごせること,男性,1981,富山県,1000-1200万円未満,ギンバルエリア,金武町,2025-10-09 8:49:00
257,238,1泊,"5,000円未満","宿でのんびり過ごす,地元の美味しいものを食べる,名所、旧跡の観光,テーマパーク:JUNGLIA",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,Instagram,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,1泊,"20,000円以上 30,000円未満","5,000円未満","20,000円以上 30,000円未満","5,000円以上 10,000円未満",6-10回目,半年以内,必ず来たい,半年以内,大変満足,喜如嘉翔学校を利用しました。サウナや宿がとても素敵でいい時間を過ごせました。,10,自然の中でゆったり過ごせる。,ない,,なかやんばる(名護市・本部町・今帰仁村),その他,海と麦と,なかやんばる(名護市・本部町・今帰仁村),JUNGLIA,,"30,000円以上 40,000円未満",大変満足,自然を感じながらゆったり過ごすことができました。,朝食に沖縄食材がいっぱい入っててとてもおいしかったです。サウナもゆったりできて、県外から友人が来たらぜひおすすめしたいです。,10,サウナ、宿、食事、人、自然、最高な体験ができる場所でした。,女性,1989,沖縄県,300-400万円未満,芭蕉布会館エリア,大宜味村,2025-10-09 8:50:33
258,239,2泊,"10,000円以上 20,000円未満",アウトドア:マリンスポーツ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,友人,,"友人・知人,観光協会・空港・道の駅等の案内所,タクシードライバーや地元の人",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,路線バス、高速バス、シャトルバス,0,0,0,0,0,1,0,0,,レンタサイクル,0,0,0,0,0,0,1,0,,満足,行動範囲的にもレンタル原付で十分だったから,2泊,"20,000円以上 30,000円未満","40,000円以上 50,000円未満","10,000円以上 20,000円未満","5,000円未満",4-5回目,1-3年前,来たい,半年-1年後,満足,目的が達成できたので,7,抽象的ではあるが沖縄時間,ある,バスが来ない,島やんばる(伊江村・伊是名村・伊平屋村),その他,ダイビング,特になし,特に無し,,"5,000円以上 10,000円未満",普通,水に浸かれないと暑い,,5,定番観光スポットとして、1回は行っておいていい,男性,1980,大阪府,1500-2000万円未満,海洋博公園・観光拠点エリア,本部町,2025-10-09 12:21:00
259,240,日帰り,"10,000円以上 20,000円未満","テーマパーク:沖縄美ら海水族館,ドライブ・ツーリング",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,未就学児を含む家族,,観光パンフレット・ポスター,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,やんばるエリアには宿泊しない,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","5,000円未満","5,000円未満",6-10回目,3-5年前,必ず来たい,半年-1年後,やや満足,"もっと近いと行きやすいと思ったので高速道路をのばしてほしいと思いました。
",5,絶対水族館。,ある,高速道路をもっと奥までのばしてほしい。,中部,残波岬,,特になし,特に無し,,使わない,普通,,,5,,女性,1984,沖縄県,300-400万円未満,伊芸・屋嘉エリア,金武町,2025-10-09 12:41:57
260,241,3泊,"10,000円以上 20,000円未満","リゾートホテルを楽しむ,アウトドア:マリンスポーツ",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,その他家族,,観光協会のHP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,,2泊,"50,000円以上 100,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満","5,000円未満",2-3回目,1-3年前,必ず来たい,1-3年後,大変満足,,10,景観,ない,,特になし,特に無し,,中部,美浜アメリカンビレッジ,,"5,000円未満",大変満足,,,10,,女性,1973,福岡県,800-1000万円未満,万座毛エリア,恩納村,2025-10-09 13:12:41
261,242,3泊,"10,000円以上 20,000円未満","リゾートホテルを楽しむ,名所、旧跡の観光,テーマパーク:沖縄美ら海水族館",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,やや満足,,2泊,"50,000円以上 100,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満",初めて,,来たい,1-3年後,普通,,5,,ない,,特になし,特に無し,,特になし,特に無し,,"5,000円以上 10,000円未満",やや満足,,,5,,女性,1954,東京都,200-300万円未満,万座毛エリア,恩納村,2025-10-09 13:33:03
262,243,3泊,"20,000円以上 30,000円未満","宿でのんびり過ごす,リゾートホテルを楽しむ,地元の美味しいものを食べる,アウトドア:ビーチ・海水浴,ドライブ・ツーリング",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,パートナー(恋人・夫婦など),,"観光展・物産展,観光パンフレット・ポスター,観光協会のHP,YouTube,Twitter,Instagram,ブログ,観光協会・空港・道の駅等の案内所",1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,まだ沖縄は暑かったので車で自由に移動できたのでとても満足しています。,3泊,"20,000円以上 30,000円未満","20,000円以上 30,000円未満","30,000円以上 40,000円未満","10,000円以上 20,000円未満",2-3回目,1-3年前,必ず来たい,半年-1年後,大変満足,島民の方の優しさに触れることができました。,10,自然が多く海も綺麗で見ているだけで心癒されました。,ない,,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),恩納村海岸(青の洞窟),,"5,000円以上 10,000円未満",大変満足,,,10,,女性,1996,埼玉県,100-200万円未満,万座毛エリア,恩納村,2025-10-09 14:23:02
263,244,日帰り,"5,000円未満","地元の美味しいものを食べる,お祭りやイベントへの参加・見物",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,友人,,インターネット・アプリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,やんばるエリアには宿泊しない,"5,000円未満","5,000円未満","5,000円未満","5,000円未満",11回目以上,1-3年前,何とも言えない,3-5年後,普通,,5,,ない,,中部,美浜アメリカンビレッジ,,中部,北谷サンセットビーチ,,"5,000円未満",普通,,,5,,女性,1980,沖縄県,400-600万円未満,海洋博公園・観光拠点エリア,本部町,2025-10-09 14:52:30
264,245,日帰り,"5,000円未満",買い物、アウトレット,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"Google map,Instagram",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,やんばるエリアには宿泊しない,"5,000円以上 10,000円未満",使わない,"5,000円以上 10,000円未満",使わない,11回目以上,半年以内,必ず来たい,半年以内,満足,自然に癒される,9,海の景色と山の風景,ある,道路標識が消えかけて判別できないところがある,うふやんばる(国頭村・大宜味村・東村),その他,名護イオン,なかやんばる(名護市・本部町・今帰仁村),その他,特に無し,"5,000円未満",満足,静かでゆったりした時間を過ごすことができた,工藝店、カフェの雰囲気が良かった,9,静かでのんびりできるこの雰囲気,男性,1992,沖縄県,200-300万円未満,芭蕉布会館エリア,大宜味村,2025-10-09 14:54:58
265,246,3泊,"5,000円以上 10,000円未満",出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,自分ひとり,,"Instagram,友人・知人",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,路線バス、高速バス、シャトルバス,0,0,0,0,0,1,0,0,,その他,0,0,0,0,0,0,0,1,,満足,,3泊,"40,000円以上 50,000円未満",使わない,"20,000円以上 30,000円未満",使わない,11回目以上,半年以内,必ず来たい,半年以内,満足,,10,,ない,,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),真栄田岬,,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),万座毛,,使わない,満足,,,10,,男性,1973,東京都,1500-2000万円未満,おんなの駅エリア,恩納村,2025-10-09 14:57:22
