Synergy!ID,HistoryID,宿泊数(県内),交通費,訪問目的(やんばるエリア)_ALL,訪問目的(やんばるエリア)_宿でのんびり過ごす,訪問目的(やんばるエリア)_リゾートホテルを楽しむ,訪問目的(やんばるエリア)_地元の美味しいものを食べる,訪問目的(やんばるエリア)_花見などの自然鑑賞,訪問目的(やんばるエリア)_名所、旧跡の観光,訪問目的(やんばるエリア)_テーマパーク:沖縄美ら海水族館,訪問目的(やんばるエリア)_テーマパーク:JUNGLIA,訪問目的(やんばるエリア)_テーマパーク:その他,訪問目的(やんばるエリア)_買い物、アウトレット,訪問目的(やんばるエリア)_お祭りやイベントへの参加・見物,訪問目的(やんばるエリア)_地域の行事,訪問目的(やんばるエリア)_スポーツ観戦や芸能鑑賞(コンサート等),訪問目的(やんばるエリア)_アウトドア:ビーチ・海水浴,訪問目的(やんばるエリア)_アウトドア:マリンスポーツ,訪問目的(やんばるエリア)_アウトドア:登山・トレッキング,訪問目的(やんばるエリア)_アウトドア:キャンプ,訪問目的(やんばるエリア)_まちあるき・集落散策,訪問目的(やんばるエリア)_各種体験(手作り、果物狩りなど),訪問目的(やんばるエリア)_その他スポーツ(ゴルフ、テニスなど),訪問目的(やんばるエリア)_ドライブ・ツーリング,訪問目的(やんばるエリア)_友人・親戚を尋ねる,訪問目的(やんばるエリア)_出張など仕事関係,訪問目的(やんばるエリア)_その他,訪問目的(やんばるエリア)_その他_text,同行者(やんばるエリア),同行者(やんばるエリア)_その他_text,情報収集(やんばるエリア)_ALL,情報収集(やんばるエリア)_観光展・物産展,情報収集(やんばるエリア)_新聞・雑誌・ガイドブック,情報収集(やんばるエリア)_TV・ラジオ番組やCM,情報収集(やんばるエリア)_観光パンフレット・ポスター,情報収集(やんばるエリア)_観光協会のHP,情報収集(やんばるエリア)_美ら海水族館等の観光関連事業者HP,情報収集(やんばるエリア)_宿泊事業者のHP,情報収集(やんばるエリア)_Chat GPT等の生成AI,情報収集(やんばるエリア)_Google map,情報収集(やんばるエリア)_インターネット・アプリ,情報収集(やんばるエリア)_YouTube,情報収集(やんばるエリア)_Twitter,情報収集(やんばるエリア)_Instagram,情報収集(やんばるエリア)_Facebook,情報収集(やんばるエリア)_ブログ,情報収集(やんばるエリア)_友人・知人,情報収集(やんばるエリア)_観光協会・空港・道の駅等の案内所,情報収集(やんばるエリア)_タクシードライバーや地元の人,情報収集(やんばるエリア)_宿泊施設,情報収集(やんばるエリア)_その他,情報収集(やんばるエリア)_その他_text,やんばるエリアまでの交通手段_ALL,やんばるエリアまでの交通手段_自家用車,やんばるエリアまでの交通手段_レンタカー,やんばるエリアまでの交通手段_ヘリコプター,やんばるエリアまでの交通手段_旅行会社ツアーバス,やんばるエリアまでの交通手段_フェリー,やんばるエリアまでの交通手段_路線バス、高速バス、シャトルバス,やんばるエリアまでの交通手段_タクシー,やんばるエリアまでの交通手段_その他,やんばるエリアまでの交通手段_その他_text,やんばるエリア内での交通手段_ALL,やんばるエリア内での交通手段_自家用車,やんばるエリア内での交通手段_レンタカー,やんばるエリア内での交通手段_タクシー,やんばるエリア内での交通手段_旅行会社ツアーバス,やんばるエリア内での交通手段_路線バス,やんばるエリア内での交通手段_徒歩,やんばるエリア内での交通手段_レンタサイクル,やんばるエリア内での交通手段_その他,やんばるエリア内での交通手段_その他_text,やんばるエリア内での交通手段の満足度,やんばるエリア内での交通手段の満足度の理由,宿泊数(やんばるエリア),宿泊費(やんばるエリア),観光費(やんばるエリア),飲食費(やんばるエリア),土産費(やんばるエリア),訪問回数(やんばるエリア),前回訪問時期(やんばるエリア),今後の来訪意向(やんばるエリア),今後の来訪時期(やんばるエリア),体験・サービス満足度(やんばるエリア),体験・サービス満足度の理由(やんばるエリア),推奨度(やんばるエリア),推奨項目(やんばるエリア),改善点(やんばるエリア),改善点の内容(やんばるエリア),回答前に訪問したエリア(調査地),回答前に訪問した主な施設(調査地),回答前に訪問した主な施設・その他(調査地),回答後に訪問予定のエリア(調査地),回答後に訪問予定の主な施設(調査地),回答後に訪問予定の主な施設・その他(調査地),現地消費額(調査地),体験・サービス満足度(調査地),体験・サービス満足度の理由(調査地),施設に求めるもの(調査地),施設推奨度(調査地),施設推奨項目(調査地),性別,生年,都道府県,世帯年収,訪問地のエリア名,訪問地の市町村,回答日時
3234,2981,2泊,"20,000円以上 30,000円未満","テーマパーク:沖縄美ら海水族館,テーマパーク:JUNGLIA",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,未就学児を含む家族,,Instagram,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,,2泊,"20,000円以上 30,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満","30,000円以上 40,000円未満",2-3回目,3-5年前,必ず来たい,1-3年後,大変満足,,8,,ない,,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,南部,首里城公園,,"30,000円以上 40,000円未満",大変満足,,,9,,男性,1989,埼玉県,1000-1200万円未満,-,-,2025-12-25 7:11:07
3235,2982,3泊,"10,000円以上 20,000円未満","宿でのんびり過ごす,リゾートホテルを楽しむ",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,小学生を含む家族(未就学児は含まない),,"Google map,YouTube",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,移動に便利なため,3泊,"40,000円以上 50,000円未満","5,000円以上 10,000円未満","20,000円以上 30,000円未満","5,000円以上 10,000円未満",6-10回目,半年-1年前,必ず来たい,半年-1年後,大変満足,自然や風景が、とても素晴らしいから。,10,是非一度訪れる価値があると思うから。,ない,,特になし,特に無し,,中部,その他,沖縄こどもの国,"20,000円以上 30,000円未満",大変満足,施設や料理が素晴らしいから。,,10,ゆったりできる時間、部屋の素晴らしさ、ビーチの綺麗さ,男性,1983,和歌山県,600-800万円未満,道の駅ゆいゆい国頭エリア,国頭村,2025-12-25 8:11:12
3236,2983,2泊,"5,000円以上 10,000円未満","宿でのんびり過ごす,地元の美味しいものを食べる,名所、旧跡の観光,まちあるき・集落散策",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,自分ひとり,,"観光協会のHP,Google map,Instagram",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,"フェリー,路線バス、高速バス、シャトルバス",0,0,0,0,1,1,0,0,,"路線バス,徒歩",0,0,0,0,1,1,0,0,,満足,時間通りの運行で、移動が計算できた。,1泊,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円未満","5,000円未満",11回目以上,半年以内,必ず来たい,半年以内,満足,非日常の、沖縄に来ないとできない体験を伊是名島でできたこと。,8,ゆったりとした時の流れと、冬の穏やかな気候。,ある,伊是名ですが、もう少しキャッシュレスになるか、ATMの営業時間の延長があれ旅行者にはより便利になると思います。,南部,平和祈念公園,,なかやんばる(名護市・本部町・今帰仁村),ナゴパイナップルパーク,,"5,000円未満",大変満足,久しぶりのフェリーで楽しかった。,今のままがいいと思います。,8,訪れる人には、非日常への入口と出口。,男性,1975,埼玉県,600-800万円未満,伊是名エリア,伊是名村,2025-12-25 9:15:26
3237,2984,3泊,"50,000円以上 100,000円未満",テーマパーク:JUNGLIA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,その他家族,,インターネット・アプリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,,3泊,"5,000円未満","10,000円以上 20,000円未満",使わない,"5,000円以上 10,000円未満",初めて,,来たい,半年-1年後,大変満足,,8,,ない,,なかやんばる(名護市・本部町・今帰仁村),JUNGLIA,,うふやんばる(国頭村・大宜味村・東村),やんばる野生生物保護センター,,"5,000円未満",大変満足,,,8,,女性,2011,大阪府,100万円未満,嵐山エリア,名護市,2025-12-25 10:14:16
3238,2985,2泊,"50,000円以上 100,000円未満",テーマパーク:JUNGLIA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,中学生以上を含む家族(小学生以下は含まない),,インターネット・アプリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,,2泊,"10,000円以上 20,000円未満","50,000円以上 100,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",2-3回目,半年-1年前,必ず来たい,半年-1年後,満足,またきます,10,,ない,,なかやんばる(名護市・本部町・今帰仁村),JUNGLIA,,うふやんばる(国頭村・大宜味村・東村),やんばる野生生物保護センター,,"5,000円以上 10,000円未満",大変満足,初めてで大変良かった,,10,,女性,1953,大阪府,600-800万円未満,嵐山エリア,名護市,2025-12-25 10:15:21
3239,2986,2泊,"50,000円以上 100,000円未満",テーマパーク:JUNGLIA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,中学生以上を含む家族(小学生以下は含まない),,インターネット・アプリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,ジャングリア空いていて従業員の皆さんもとても親切にしていただきました,2泊,"50,000円以上 100,000円未満","100,000円以上 200,000円未満","50,000円以上 100,000円未満","50,000円以上 100,000円未満",2-3回目,半年-1年前,必ず来たい,半年-1年後,大変満足,"ネオパーク初めて来たのですが
とても楽しかったです",9,ジャングリアはとても楽しかったです,ない,,南部,国際通り,,南部,おきなわワールド,,"10,000円以上 20,000円未満",満足,汽車とても楽しかったです,"カフェの動物達や
パフェとても可愛かったです",8,レッサーパンダ,女性,1978,大阪府,答えられない,嵐山エリア,名護市,2025-12-25 10:19:48
3240,2987,3泊,"10,000円以上 20,000円未満","地元の美味しいものを食べる,テーマパーク:沖縄美ら海水族館,まちあるき・集落散策",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,未就学児を含む家族,,新聞・雑誌・ガイドブック,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,ホテルから近く、途中の混雑もなかったので,3泊,"40,000円以上 50,000円未満","20,000円以上 30,000円未満","20,000円以上 30,000円未満","5,000円以上 10,000円未満",6-10回目,1-3年前,来たい,1-3年後,満足,子どもが楽しめる施設があるから,8,美ら海水族館と海洋博公園。子ども連れには楽しめる施設なので,ある,レストランが早く閉まってしまうことがある,なかやんばる(名護市・本部町・今帰仁村),その他,宜野座の道の駅,なかやんばる(名護市・本部町・今帰仁村),ナゴパイナップルパーク,,"5,000円以上 10,000円未満",やや満足,子ども用遊具が使用できなかったので,,9,ちびっことりで。とても大きくて子どもが楽しく体を動かせるので,女性,1977,神奈川県,答えられない,海洋博公園・観光拠点エリア,本部町,2025-12-25 10:24:18
3241,2988,7泊以上,使わない,"宿でのんびり過ごす,リゾートホテルを楽しむ,地元の美味しいものを食べる,ドライブ・ツーリング",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,パートナー(恋人・夫婦など),,Instagram,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,7泊以上,"50,000円以上 100,000円未満","5,000円未満","50,000円以上 100,000円未満","5,000円以上 10,000円未満",11回目以上,半年以内,必ず来たい,半年以内,大変満足,,10,,ない,,中部,その他,おんなの駅,中部,その他,うるマルシェ,使わない,大変満足,"図書館がステキすぎる
みなさん親切で対応が丁寧",,10,,女性,1961,東京都,答えられない,おんなの駅エリア,恩納村,2025-12-25 10:34:52
3242,2989,3泊,"10,000円以上 20,000円未満","地元の美味しいものを食べる,花見などの自然鑑賞,テーマパーク:沖縄美ら海水族館,テーマパーク:JUNGLIA,買い物、アウトレット,各種体験(手作り、果物狩りなど)",0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,パートナー(恋人・夫婦など),,"観光展・物産展,観光パンフレット・ポスター,Google map,Instagram,友人・知人",1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,食べ物も美味しい、歩いてるだけでも風景がおもしろい、人があったかい,3泊,"20,000円以上 30,000円未満","20,000円以上 30,000円未満","20,000円以上 30,000円未満","20,000円以上 30,000円未満",2-3回目,5年以上前,必ず来たい,半年-1年後,大変満足,普段味わうことができない特別感が最高です,10,,ない,,なかやんばる(名護市・本部町・今帰仁村),JUNGLIA,,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),恩納村海岸(青の洞窟),,"10,000円以上 20,000円未満",大変満足,,,10,,男性,1992,福井県,400-600万円未満,万座毛エリア,恩納村,2025-12-25 10:47:57
3243,2990,3泊,"100,000円以上","地元の美味しいものを食べる,テーマパーク:沖縄美ら海水族館,テーマパーク:その他,買い物、アウトレット",0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,未就学児を含む家族,,美ら海水族館等の観光関連事業者HP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,自由に動けるので快適,やんばるエリアには宿泊しない,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円未満","5,000円以上 10,000円未満",初めて,,必ず来たい,半年-1年後,大変満足,バギーが楽しかった,10,自然が大いに楽しめるところ,ない,,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,中部,美浜アメリカンビレッジ,,"5,000円以上 10,000円未満",大変満足,,,10,,女性,1978,新潟県,100万円未満,海洋博公園・観光拠点エリア,本部町,2025-12-25 11:24:59
