Synergy!ID,HistoryID,宿泊数(県内),交通費,訪問目的(やんばるエリア)_ALL,訪問目的(やんばるエリア)_宿でのんびり過ごす,訪問目的(やんばるエリア)_リゾートホテルを楽しむ,訪問目的(やんばるエリア)_地元の美味しいものを食べる,訪問目的(やんばるエリア)_花見などの自然鑑賞,訪問目的(やんばるエリア)_名所、旧跡の観光,訪問目的(やんばるエリア)_テーマパーク:沖縄美ら海水族館,訪問目的(やんばるエリア)_テーマパーク:JUNGLIA,訪問目的(やんばるエリア)_テーマパーク:その他,訪問目的(やんばるエリア)_買い物、アウトレット,訪問目的(やんばるエリア)_お祭りやイベントへの参加・見物,訪問目的(やんばるエリア)_地域の行事,訪問目的(やんばるエリア)_スポーツ観戦や芸能鑑賞(コンサート等),訪問目的(やんばるエリア)_アウトドア:ビーチ・海水浴,訪問目的(やんばるエリア)_アウトドア:マリンスポーツ,訪問目的(やんばるエリア)_アウトドア:登山・トレッキング,訪問目的(やんばるエリア)_アウトドア:キャンプ,訪問目的(やんばるエリア)_まちあるき・集落散策,訪問目的(やんばるエリア)_各種体験(手作り、果物狩りなど),訪問目的(やんばるエリア)_その他スポーツ(ゴルフ、テニスなど),訪問目的(やんばるエリア)_ドライブ・ツーリング,訪問目的(やんばるエリア)_友人・親戚を尋ねる,訪問目的(やんばるエリア)_出張など仕事関係,訪問目的(やんばるエリア)_その他,訪問目的(やんばるエリア)_その他_text,同行者(やんばるエリア),同行者(やんばるエリア)_その他_text,情報収集(やんばるエリア)_ALL,情報収集(やんばるエリア)_観光展・物産展,情報収集(やんばるエリア)_新聞・雑誌・ガイドブック,情報収集(やんばるエリア)_TV・ラジオ番組やCM,情報収集(やんばるエリア)_観光パンフレット・ポスター,情報収集(やんばるエリア)_観光協会のHP,情報収集(やんばるエリア)_美ら海水族館等の観光関連事業者HP,情報収集(やんばるエリア)_宿泊事業者のHP,情報収集(やんばるエリア)_Chat GPT等の生成AI,情報収集(やんばるエリア)_Google map,情報収集(やんばるエリア)_インターネット・アプリ,情報収集(やんばるエリア)_YouTube,情報収集(やんばるエリア)_Twitter,情報収集(やんばるエリア)_Instagram,情報収集(やんばるエリア)_Facebook,情報収集(やんばるエリア)_ブログ,情報収集(やんばるエリア)_友人・知人,情報収集(やんばるエリア)_観光協会・空港・道の駅等の案内所,情報収集(やんばるエリア)_タクシードライバーや地元の人,情報収集(やんばるエリア)_宿泊施設,情報収集(やんばるエリア)_その他,情報収集(やんばるエリア)_その他_text,やんばるエリアまでの交通手段_ALL,やんばるエリアまでの交通手段_自家用車,やんばるエリアまでの交通手段_レンタカー,やんばるエリアまでの交通手段_ヘリコプター,やんばるエリアまでの交通手段_旅行会社ツアーバス,やんばるエリアまでの交通手段_フェリー,やんばるエリアまでの交通手段_路線バス、高速バス、シャトルバス,やんばるエリアまでの交通手段_タクシー,やんばるエリアまでの交通手段_その他,やんばるエリアまでの交通手段_その他_text,やんばるエリア内での交通手段_ALL,やんばるエリア内での交通手段_自家用車,やんばるエリア内での交通手段_レンタカー,やんばるエリア内での交通手段_タクシー,やんばるエリア内での交通手段_旅行会社ツアーバス,やんばるエリア内での交通手段_路線バス,やんばるエリア内での交通手段_徒歩,やんばるエリア内での交通手段_レンタサイクル,やんばるエリア内での交通手段_その他,やんばるエリア内での交通手段_その他_text,やんばるエリア内での交通手段の満足度,やんばるエリア内での交通手段の満足度の理由,宿泊数(やんばるエリア),宿泊費(やんばるエリア),観光費(やんばるエリア),飲食費(やんばるエリア),土産費(やんばるエリア),訪問回数(やんばるエリア),前回訪問時期(やんばるエリア),今後の来訪意向(やんばるエリア),今後の来訪時期(やんばるエリア),体験・サービス満足度(やんばるエリア),体験・サービス満足度の理由(やんばるエリア),推奨度(やんばるエリア),推奨項目(やんばるエリア),改善点(やんばるエリア),改善点の内容(やんばるエリア),回答前に訪問したエリア(調査地),回答前に訪問した主な施設(調査地),回答前に訪問した主な施設・その他(調査地),回答後に訪問予定のエリア(調査地),回答後に訪問予定の主な施設(調査地),回答後に訪問予定の主な施設・その他(調査地),現地消費額(調査地),体験・サービス満足度(調査地),体験・サービス満足度の理由(調査地),施設に求めるもの(調査地),施設推奨度(調査地),施設推奨項目(調査地),性別,生年,都道府県,世帯年収,訪問地のエリア名,訪問地の市町村,回答日時
5669,5038,5泊,"20,000円以上 30,000円未満","宿でのんびり過ごす,地元の美味しいものを食べる,花見などの自然鑑賞,買い物、アウトレット",1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"宿泊事業者のHP,Google map,インターネット・アプリ,Instagram",0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,やや満足,,3泊,使わない,使わない,"10,000円以上 20,000円未満","10,000円以上 20,000円未満",6-10回目,半年-1年前,来たい,半年-1年後,満足,,7,,ない,,なかやんばる(名護市・本部町・今帰仁村),その他,雑貨屋,特になし,特に無し,,"5,000円以上 10,000円未満",普通,,,6,,女性,1975,千葉県,答えられない,屋我地エリア,名護市,2026-02-09 1:32:45
5670,5039,3泊,"5,000円以上 10,000円未満","地元の美味しいものを食べる,名所、旧跡の観光,テーマパーク:沖縄美ら海水族館,その他スポーツ(ゴルフ、テニスなど)",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,パートナー(恋人・夫婦など),,"観光展・物産展,美ら海水族館等の観光関連事業者HP,Twitter",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,渋滞して時間が読めない,やんばるエリアには宿泊しない,使わない,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",4-5回目,1-3年前,来たい,半年-1年後,満足,,7,,ある,地元の方の交通マナー,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),道の駅ぎのざ,,うふやんばる(国頭村・大宜味村・東村),辺戸岬,,"5,000円以上 10,000円未満",満足,,,8,,女性,1977,佐賀県,200-300万円未満,海洋博公園・観光拠点エリア,本部町,2026-02-09 5:50:11
5671,5040,7泊以上,"30,000円以上 40,000円未満","リゾートホテルを楽しむ,地元の美味しいものを食べる,花見などの自然鑑賞,名所、旧跡の観光,アウトドア:ビーチ・海水浴,まちあるき・集落散策,友人・親戚を尋ねる",0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,その他家族,,"Google map,Instagram",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,"レンタカーだと好きなところへ行ける。
新車で車内も綺麗だった。",1泊,"5,000円以上 10,000円未満","5,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",11回目以上,半年-1年前,必ず来たい,半年-1年後,大変満足,南部や中部にはない自然とゆったりとした時間を楽しめる。,10,沖縄では西海岸が人気だが、早起きをして日の出を見ることも最高に気持ち良いので、東海岸の宿に泊まることを薦めたい。,ない,,中部,美浜アメリカンビレッジ,,なかやんばる(名護市・本部町・今帰仁村),その他,はい菜やんばる市場,使わない,大変満足,"温泉があるのが良い。
朝日が見られる、観光客が少ない地域なので静かでゆっくり過ごせる。",特になし。,10,"新しいホテルなので綺麗。
部屋からの景色も良く、快適に過ごせる。",女性,1952,神奈川県,200-300万円未満,ギンバルエリア,金武町,2026-02-09 7:27:44
5672,5041,5泊,"100,000円以上","リゾートホテルを楽しむ,名所、旧跡の観光,買い物、アウトレット,まちあるき・集落散策",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"観光展・物産展,新聞・雑誌・ガイドブック,美ら海水族館等の観光関連事業者HP",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,やや満足,歩くのも良いと。,4泊,"100,000円以上 200,000円未満","100,000円以上 200,000円未満","30,000円以上 40,000円未満","30,000円以上 40,000円未満",2-3回目,1-3年前,やや来たい,半年-1年後,満足,親切にしていだきました。,7,車でなく徒歩もよいですよ。,ない,ないです。,うふやんばる(国頭村・大宜味村・東村),やんばる野生生物保護センター,,中部,美浜アメリカンビレッジ,,"30,000円以上 40,000円未満",やや満足,廊下が寒い。,もっとお土産屋さんを入れて下さい,6,広いお部屋,男性,1976,東京都,1200-1500万円未満,海洋博公園・観光拠点エリア,本部町,2026-02-09 9:10:47
5673,5042,4泊,"10,000円以上 20,000円未満",名所、旧跡の観光,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,自分ひとり,,"新聞・雑誌・ガイドブック,インターネット・アプリ,Instagram",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,やや満足,高速で。サービスエリアがさみしい,3泊,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",初めて,,来たい,半年-1年後,満足,クジラが良かった。天気が残念,8,のんびり楽しめる,ある,スマホの電波が弱い,うふやんばる(国頭村・大宜味村・東村),アスムイハイクス,,中部,その他,ケイブオキナワ,"5,000円以上 10,000円未満",やや満足,万座毛について、説明が欲しい,オリジナル手ぬぐいが欲しい,7,天気が良ければ,女性,1971,新潟県,400-600万円未満,万座毛エリア,恩納村,2026-02-09 9:35:28
5674,5043,5泊,"20,000円以上 30,000円未満","リゾートホテルを楽しむ,アウトドア:登山・トレッキング",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"観光パンフレット・ポスター,観光協会のHP,YouTube",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,辺戸岬が思ったより良かった。観光案内所もグッド。,2泊,"40,000円以上 50,000円未満","5,000円未満","10,000円以上 20,000円未満","5,000円未満",初めて,,来たい,1-3年後,満足,過度に観光化していない。,6,自然,ない,,うふやんばる(国頭村・大宜味村・東村),辺戸岬,,うふやんばる(国頭村・大宜味村・東村),やんばる野生生物保護センター,,"5,000円未満",満足,ひとがいて親切に話ができた。,辺戸訪問記念ピンバッチ,7,前記のとおり,男性,1956,埼玉県,800-1000万円未満,辺戸岬観光案内所エリア,国頭村,2026-02-09 10:39:40
5675,5044,5泊,"20,000円以上 30,000円未満","地元の美味しいものを食べる,花見などの自然鑑賞,名所、旧跡の観光,アウトドア:登山・トレッキング",0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"観光パンフレット・ポスター,観光協会のHP,Chat GPT等の生成AI,YouTube,観光協会・空港・道の駅等の案内所",0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,徒歩,0,0,0,0,0,1,0,0,,,,2泊,"40,000円以上 50,000円未満","5,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",2-3回目,3-5年前,来たい,1-3年後,満足,初めて走るヤンバルクイナを見ることができた。,5,"辺戸岬

とても大自然を感じて海もきれいで良かった。",ない,,うふやんばる(国頭村・大宜味村・東村),やんばる野生生物保護センター,,なかやんばる(名護市・本部町・今帰仁村),今帰仁城跡,,"5,000円以上 10,000円未満",満足,トイレがきれい😍,,6,きれいな海を見ながらゆっくりお茶が楽しめる,女性,1960,埼玉県,300-400万円未満,辺戸岬観光案内所エリア,国頭村,2026-02-09 10:43:20
5676,5045,3泊,"10,000円以上 20,000円未満","テーマパーク:JUNGLIA,出張など仕事関係",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,パートナー(恋人・夫婦など),,"Chat GPT等の生成AI,Google map,YouTube,Instagram,宿泊施設",0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,EVを選んだためステーションが少なくて不便かなと感じていたが、4日間、一度も入れることなく過ごせたので問題はなかった。,3泊,"20,000円以上 30,000円未満","20,000円以上 30,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満",2-3回目,半年以内,必ず来たい,1-3年後,満足,ジャングリアのスタッフの対応は100%心地よかった。ホテルはまぁまぁ普通。,5,ジャングリアは旅の予定になかったが、人が多いのを覚悟で行ったが、それほど多くなく、年齢を選ばず皆が楽しめるところだと感じた。勧めたて訪問した友人家族もとても良かったと喜んでくれた,ある,雨の日の夜道が暗すぎて、運転が怖かった。,なかやんばる(名護市・本部町・今帰仁村),その他,ウミカジテラス,南部,その他,クジラの尻尾,"5,000円未満",やや満足,"リモートワークに利用した日もあったが、ドリンク類が不便だった。清掃の時に変えるものや追加されるものの説明が具体的でなく、わかりにくかった。
リモートワークの時には清掃に入って欲しくないので、その辺の説明がないと、具体的に必要なものの選択がすぐにできなくて、フロントと話し合いになるが、
その辺りが簡単であると利用しやすい","アクティビティはよくわからないが
清潔でセブンイレブンもあり、雨の日でも出かけることなく不便もなく気持ちよく過ごせた。",7,清潔感。向かいに地元のスパーマーケットがあり、あつかわれている野菜や惣菜等をみるのも大変面白かった。,女性,1973,山口県,1000-1200万円未満,今帰仁城跡エリア,今帰仁村,2026-02-09 11:18:46
5677,5046,2泊,"50,000円以上 100,000円未満","地元の美味しいものを食べる,テーマパーク:沖縄美ら海水族館,ドライブ・ツーリング",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,パートナー(恋人・夫婦など),,"観光協会のHP,美ら海水族館等の観光関連事業者HP,Chat GPT等の生成AI,YouTube",0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,自然が豊かで仕事で疲れた心も浄化されました！,やんばるエリアには宿泊しない,"30,000円以上 40,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",2-3回目,5年以上前,必ず来たい,1-3年後,大変満足,自然で心を洗うのもよし、美ら海水族館やジャングリアで心を躍らせるのもよし、やんばるエリアの魅力は人の心を変えることができると感じたから！！！,10,"美ら海水族館、万座毛など！
上記に同じ！",ない,"特にありません。
これからも自然を守りいつまでも素敵なやんばるエリアであって欲しいと思います！",門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),万座毛,,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,"10,000円以上 20,000円未満",大変満足,,,10,,男性,2000,愛知県,600-800万円未満,万座毛エリア,恩納村,2026-02-09 11:23:05
5678,5047,3泊,"10,000円以上 20,000円未満","花見などの自然鑑賞,名所、旧跡の観光",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,友人,,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,,やんばるエリアには宿泊しない,"5,000円未満","5,000円未満","5,000円未満","5,000円未満",初めて,,来たい,3-5年後,大変満足,,10,,ない,,うふやんばる(国頭村・大宜味村・東村),辺戸岬,,,,,"5,000円未満",大変満足,,,10,,女性,1965,東京都,400-600万円未満,ヤンバルクイナ生態展示学習施設クイナの森エリア,国頭村,2026-02-09 11:53:07
