Synergy!ID,HistoryID,宿泊数(県内),交通費,訪問目的(やんばるエリア)_ALL,訪問目的(やんばるエリア)_宿でのんびり過ごす,訪問目的(やんばるエリア)_リゾートホテルを楽しむ,訪問目的(やんばるエリア)_地元の美味しいものを食べる,訪問目的(やんばるエリア)_花見などの自然鑑賞,訪問目的(やんばるエリア)_名所、旧跡の観光,訪問目的(やんばるエリア)_テーマパーク:沖縄美ら海水族館,訪問目的(やんばるエリア)_テーマパーク:JUNGLIA,訪問目的(やんばるエリア)_テーマパーク:その他,訪問目的(やんばるエリア)_買い物、アウトレット,訪問目的(やんばるエリア)_お祭りやイベントへの参加・見物,訪問目的(やんばるエリア)_地域の行事,訪問目的(やんばるエリア)_スポーツ観戦や芸能鑑賞(コンサート等),訪問目的(やんばるエリア)_アウトドア:ビーチ・海水浴,訪問目的(やんばるエリア)_アウトドア:マリンスポーツ,訪問目的(やんばるエリア)_アウトドア:登山・トレッキング,訪問目的(やんばるエリア)_アウトドア:キャンプ,訪問目的(やんばるエリア)_まちあるき・集落散策,訪問目的(やんばるエリア)_各種体験(手作り、果物狩りなど),訪問目的(やんばるエリア)_その他スポーツ(ゴルフ、テニスなど),訪問目的(やんばるエリア)_ドライブ・ツーリング,訪問目的(やんばるエリア)_友人・親戚を尋ねる,訪問目的(やんばるエリア)_出張など仕事関係,訪問目的(やんばるエリア)_その他,訪問目的(やんばるエリア)_その他_text,同行者(やんばるエリア),同行者(やんばるエリア)_その他_text,情報収集(やんばるエリア)_ALL,情報収集(やんばるエリア)_観光展・物産展,情報収集(やんばるエリア)_新聞・雑誌・ガイドブック,情報収集(やんばるエリア)_TV・ラジオ番組やCM,情報収集(やんばるエリア)_観光パンフレット・ポスター,情報収集(やんばるエリア)_観光協会のHP,情報収集(やんばるエリア)_美ら海水族館等の観光関連事業者HP,情報収集(やんばるエリア)_宿泊事業者のHP,情報収集(やんばるエリア)_Chat GPT等の生成AI,情報収集(やんばるエリア)_Google map,情報収集(やんばるエリア)_インターネット・アプリ,情報収集(やんばるエリア)_YouTube,情報収集(やんばるエリア)_Twitter,情報収集(やんばるエリア)_Instagram,情報収集(やんばるエリア)_Facebook,情報収集(やんばるエリア)_ブログ,情報収集(やんばるエリア)_友人・知人,情報収集(やんばるエリア)_観光協会・空港・道の駅等の案内所,情報収集(やんばるエリア)_タクシードライバーや地元の人,情報収集(やんばるエリア)_宿泊施設,情報収集(やんばるエリア)_その他,情報収集(やんばるエリア)_その他_text,やんばるエリアまでの交通手段_ALL,やんばるエリアまでの交通手段_自家用車,やんばるエリアまでの交通手段_レンタカー,やんばるエリアまでの交通手段_ヘリコプター,やんばるエリアまでの交通手段_旅行会社ツアーバス,やんばるエリアまでの交通手段_フェリー,やんばるエリアまでの交通手段_路線バス、高速バス、シャトルバス,やんばるエリアまでの交通手段_タクシー,やんばるエリアまでの交通手段_その他,やんばるエリアまでの交通手段_その他_text,やんばるエリア内での交通手段_ALL,やんばるエリア内での交通手段_自家用車,やんばるエリア内での交通手段_レンタカー,やんばるエリア内での交通手段_タクシー,やんばるエリア内での交通手段_旅行会社ツアーバス,やんばるエリア内での交通手段_路線バス,やんばるエリア内での交通手段_徒歩,やんばるエリア内での交通手段_レンタサイクル,やんばるエリア内での交通手段_その他,やんばるエリア内での交通手段_その他_text,やんばるエリア内での交通手段の満足度,やんばるエリア内での交通手段の満足度の理由,宿泊数(やんばるエリア),宿泊費(やんばるエリア),観光費(やんばるエリア),飲食費(やんばるエリア),土産費(やんばるエリア),訪問回数(やんばるエリア),前回訪問時期(やんばるエリア),今後の来訪意向(やんばるエリア),今後の来訪時期(やんばるエリア),体験・サービス満足度(やんばるエリア),体験・サービス満足度の理由(やんばるエリア),推奨度(やんばるエリア),推奨項目(やんばるエリア),改善点(やんばるエリア),改善点の内容(やんばるエリア),回答前に訪問したエリア(調査地),回答前に訪問した主な施設(調査地),回答前に訪問した主な施設・その他(調査地),回答後に訪問予定のエリア(調査地),回答後に訪問予定の主な施設(調査地),回答後に訪問予定の主な施設・その他(調査地),現地消費額(調査地),体験・サービス満足度(調査地),体験・サービス満足度の理由(調査地),施設に求めるもの(調査地),施設推奨度(調査地),施設推奨項目(調査地),性別,生年,都道府県,世帯年収,訪問地のエリア名,訪問地の市町村,回答日時
4711,4218,2泊,"20,000円以上 30,000円未満","リゾートホテルを楽しむ,テーマパーク:沖縄美ら海水族館,テーマパーク:その他,まちあるき・集落散策,各種体験(手作り、果物狩りなど)",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,パートナー(恋人・夫婦など),,"観光パンフレット・ポスター,YouTube",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,天候に左右されるので雨で楽しめなかったところはリベンジ予定です,2泊,"40,000円以上 50,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",11回目以上,5年以上前,必ず来たい,半年-1年後,満足,普段できないことが出来る,10,日常から解放される,ある,渋滞や道案内,なかやんばる(名護市・本部町・今帰仁村),古宇利島(オーシャンタワー/ハートロック),ふくぎ並木,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),琉球村,あちこち,"10,000円以上 20,000円未満",やや満足,少々対応が雑なようです,次回泊まるのであれば星空観察に参加してみたい,7,室内プール,男性,1971,福岡県,800-1000万円未満,海洋博公園・観光拠点エリア,本部町,2026-01-20 8:49:19
4712,4219,3泊,"10,000円以上 20,000円未満","宿でのんびり過ごす,リゾートホテルを楽しむ,地元の美味しいものを食べる,名所、旧跡の観光",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"宿泊事業者のHP,Google map,インターネット・アプリ",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,那覇から距離があるためレンタカーでの移動が楽だった,2泊,"20,000円以上 30,000円未満","5,000円未満","5,000円以上 10,000円未満","5,000円未満",初めて,,必ず来たい,半年-1年後,大変満足,オクマリゾートのスタッフのホスピタリティ、温かさが最高でした,10,自然の豊かさ、時がゆっくり流れる感覚,ない,,特になし,特に無し,,南部,国際通り,,"5,000円未満",大変満足,,,10,,女性,1992,愛知県,600-800万円未満,道の駅ゆいゆい国頭エリア,国頭村,2026-01-20 9:03:54
4713,4220,2泊,"10,000円以上 20,000円未満","宿でのんびり過ごす,テーマパーク:沖縄美ら海水族館,買い物、アウトレット",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"美ら海水族館等の観光関連事業者HP,インターネット・アプリ,Instagram",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,普通,,2泊,"40,000円以上 50,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",4-5回目,半年以内,必ず来たい,半年-1年後,大変満足,自然が多く、景観がすばらしく、日頃の疲れがぶっ飛びます。また行きたいです。ジャングリアはまだ行ってないので、ぜひいってみたいです。,10,沖縄の魅力をとても感じられる。景色がすばらしく、ぜひ訪れてほしい。食べ物が何を食べてもおいしい。,ない,,南部,首里城公園,,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,"5,000円以上 10,000円未満",大変満足,"宜野座村産業まつりに参加して、地元のおいしいものを食べたり、地元の方の優しい人柄に触れることが出来て楽しかった。
お祭りの抽選でお米が当たりました！朝採りのいちご美味しかったです。いちご狩りできるの知りませんでした。",いちごがとても美味しかったです。いちご狩りもう少し情報源あると、宜野座村の一つのアピールになると思います。,10,観光拠点として動きやすい場所ですし、景色もきれいでやんざるの自然を身体で感じられるおすすめの場所だと思いました。,女性,1965,東京都,400-600万円未満,道の駅ぎのざエリア,宜野座村,2026-01-20 9:19:05
4714,4221,2泊,使わない,"テーマパーク:沖縄美ら海水族館,その他",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,芭蕉布会館見学,団体旅行,,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,旅行会社ツアーバス,0,0,0,1,0,0,0,0,,"旅行会社ツアーバス,徒歩",0,0,0,1,0,1,0,0,,大変満足,移動中も沖縄の話や歌を歌ってくれたり楽しく過ごせた。,やんばるエリアには宿泊しない,使わない,"5,000円未満","5,000円未満","5,000円未満",2-3回目,5年以上前,来たい,1-3年後,大変満足,芭蕉布会館では歴史的な背景等色々知れて楽しかった。,9,美ら海水族館もいいけど、芭蕉布会館に見学する人が増えて芭蕉布の維持管理の難しさと必要性に理解ある人が増えるといいなと思う。,ない,,特になし,特に無し,,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,"5,000円未満",大変満足,芭蕉布の歴史的な背景が知れたし、作業を見れて勉強になった。,有料で宿泊付きの芭蕉剪定体験とかあれば人がもっと訪れると思う。,9,着物が好きな人は憧れるものなので、実際に見て話を聞けるのは絶対喜ばれると思う。近くにあったカフェも雰囲気が素敵だったので、そこで地元の方達と交流も出来たらいいなと思う。,女性,1973,愛知県,400-600万円未満,芭蕉布会館エリア,大宜味村,2026-01-20 9:37:42
4715,4222,1泊,"5,000円未満","地元の美味しいものを食べる,テーマパーク:JUNGLIA",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,団体旅行,,インターネット・アプリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,路線バス、高速バス、シャトルバス,0,0,0,0,0,1,0,0,,旅行会社ツアーバス,0,0,0,1,0,0,0,0,,満足,,1泊,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",4-5回目,5年以上前,必ず来たい,半年-1年後,満足,,8,,ない,,南部,首里城公園,,なかやんばる(名護市・本部町・今帰仁村),JUNGLIA,,"5,000円以上 10,000円未満",満足,,,10,,男性,1974,奈良県,600-800万円未満,名護市街エリア,名護市,2026-01-20 9:55:54
4716,4223,日帰り,"5,000円未満",名所、旧跡の観光,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,団体旅行,,Google map,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,旅行会社ツアーバス,0,0,0,1,0,0,0,0,,旅行会社ツアーバス,0,0,0,1,0,0,0,0,,大変満足,楽だった,やんばるエリアには宿泊しない,"5,000円未満","5,000円未満","5,000円未満","5,000円未満",4-5回目,半年以内,来たい,半年-1年後,満足,食事が美味しかった,8,,ない,,中部,東南植物楽園,,南部,国際通り,,"5,000円未満",満足,,,8,,女性,1983,沖縄県,400-600万円未満,万座毛エリア,恩納村,2026-01-20 10:37:40
4717,4224,2泊,"5,000円未満","宿でのんびり過ごす,地元の美味しいものを食べる,名所、旧跡の観光,アウトドア:マリンスポーツ,ドライブ・ツーリング",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,パートナー(恋人・夫婦など),,"新聞・雑誌・ガイドブック,インターネット・アプリ",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,2泊,"30,000円以上 40,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満","5,000円未満",11回目以上,半年以内,必ず来たい,半年以内,大変満足,海が綺麗で。静か。食べ物が美味しい。,10,海が綺麗で静か、食べ物が美味しいから,ない,,中部,残波岬,,うふやんばる(国頭村・大宜味村・東村),辺戸岬,,"5,000円以上 10,000円未満",大変満足,海老が美味しかったから,これからも美味しい海老料理を出して欲しいです、,10,海老が甘くて大きくて美味しかったからです。,女性,1978,沖縄県,400-600万円未満,屋我地エリア,名護市,2026-01-20 10:57:26
4718,4225,4泊,"100,000円以上","地元の美味しいものを食べる,テーマパーク:沖縄美ら海水族館,テーマパーク:JUNGLIA,お祭りやイベントへの参加・見物,友人・親戚を尋ねる",0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,友人,,"インターネット・アプリ,友人・知人",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,移動がしやすかった,やんばるエリアには宿泊しない,"50,000円以上 100,000円未満","40,000円以上 50,000円未満","20,000円以上 30,000円未満","20,000円以上 30,000円未満",2-3回目,5年以上前,必ず来たい,1-3年後,満足,雨が降っていたがとても楽しかった。,10,"観光施設が豊富
海の景色、色が素晴らしい",ない,,その他離島,,,南部,首里城公園,,"5,000円未満",満足,"魚の名前がわかるサービス
記念写真サービス",お土産は買いたかったがかなり並んでいたので諦めました,10,"海の景色と楽しい魚たちの展示部分
天気が良かったら一日いたかった",女性,1965,東京都,400-600万円未満,海洋博公園・観光拠点エリア,本部町,2026-01-20 11:23:14
4719,4226,3泊,"10,000円以上 20,000円未満","地元の美味しいものを食べる,テーマパーク:沖縄美ら海水族館",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"新聞・雑誌・ガイドブック,宿泊事業者のHP,インターネット・アプリ,YouTube",0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,やや満足,道路が混みやすい,やんばるエリアには宿泊しない,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",初めて,,必ず来たい,半年-1年後,満足,普段体験出来ない自然があり,10,普段体験出来ない自然があり,ない,特に有りません。,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),真栄田岬,,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,"5,000円未満",満足,中々見る事が出来ない工場ないを見る事が出来て満足です。,特に有りません。,9,中々見る事が出来ない工場ないを見る事が出来て満足です,男性,1960,埼玉県,400-600万円未満,名護市街エリア,名護市,2026-01-20 11:38:18
4720,4227,2泊,"10,000円以上 20,000円未満","テーマパーク:その他,ドライブ・ツーリング",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,パートナー(恋人・夫婦など),,"観光展・物産展,TV・ラジオ番組やCM",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,,やんばるエリアには宿泊しない,"20,000円以上 30,000円未満","5,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",6-10回目,半年-1年前,必ず来たい,半年-1年後,大変満足,,10,,ない,,特になし,,,なかやんばる(名護市・本部町・今帰仁村),古宇利島(オーシャンタワー/ハートロック),,"10,000円以上 20,000円未満",大変満足,,,10,,男性,1984,愛知県,800-1000万円未満,屋我地エリア,名護市,2026-01-20 11:44:38
