Synergy!ID,HistoryID,宿泊数(県内),交通費,訪問目的(やんばるエリア)_ALL,訪問目的(やんばるエリア)_宿でのんびり過ごす,訪問目的(やんばるエリア)_リゾートホテルを楽しむ,訪問目的(やんばるエリア)_地元の美味しいものを食べる,訪問目的(やんばるエリア)_花見などの自然鑑賞,訪問目的(やんばるエリア)_名所、旧跡の観光,訪問目的(やんばるエリア)_テーマパーク:沖縄美ら海水族館,訪問目的(やんばるエリア)_テーマパーク:JUNGLIA,訪問目的(やんばるエリア)_テーマパーク:その他,訪問目的(やんばるエリア)_買い物、アウトレット,訪問目的(やんばるエリア)_お祭りやイベントへの参加・見物,訪問目的(やんばるエリア)_地域の行事,訪問目的(やんばるエリア)_スポーツ観戦や芸能鑑賞(コンサート等),訪問目的(やんばるエリア)_アウトドア:ビーチ・海水浴,訪問目的(やんばるエリア)_アウトドア:マリンスポーツ,訪問目的(やんばるエリア)_アウトドア:登山・トレッキング,訪問目的(やんばるエリア)_アウトドア:キャンプ,訪問目的(やんばるエリア)_まちあるき・集落散策,訪問目的(やんばるエリア)_各種体験(手作り、果物狩りなど),訪問目的(やんばるエリア)_その他スポーツ(ゴルフ、テニスなど),訪問目的(やんばるエリア)_ドライブ・ツーリング,訪問目的(やんばるエリア)_友人・親戚を尋ねる,訪問目的(やんばるエリア)_出張など仕事関係,訪問目的(やんばるエリア)_その他,訪問目的(やんばるエリア)_その他_text,同行者(やんばるエリア),同行者(やんばるエリア)_その他_text,情報収集(やんばるエリア)_ALL,情報収集(やんばるエリア)_観光展・物産展,情報収集(やんばるエリア)_新聞・雑誌・ガイドブック,情報収集(やんばるエリア)_TV・ラジオ番組やCM,情報収集(やんばるエリア)_観光パンフレット・ポスター,情報収集(やんばるエリア)_観光協会のHP,情報収集(やんばるエリア)_美ら海水族館等の観光関連事業者HP,情報収集(やんばるエリア)_宿泊事業者のHP,情報収集(やんばるエリア)_Chat GPT等の生成AI,情報収集(やんばるエリア)_Google map,情報収集(やんばるエリア)_インターネット・アプリ,情報収集(やんばるエリア)_YouTube,情報収集(やんばるエリア)_Twitter,情報収集(やんばるエリア)_Instagram,情報収集(やんばるエリア)_Facebook,情報収集(やんばるエリア)_ブログ,情報収集(やんばるエリア)_友人・知人,情報収集(やんばるエリア)_観光協会・空港・道の駅等の案内所,情報収集(やんばるエリア)_タクシードライバーや地元の人,情報収集(やんばるエリア)_宿泊施設,情報収集(やんばるエリア)_その他,情報収集(やんばるエリア)_その他_text,やんばるエリアまでの交通手段_ALL,やんばるエリアまでの交通手段_自家用車,やんばるエリアまでの交通手段_レンタカー,やんばるエリアまでの交通手段_ヘリコプター,やんばるエリアまでの交通手段_旅行会社ツアーバス,やんばるエリアまでの交通手段_フェリー,やんばるエリアまでの交通手段_路線バス、高速バス、シャトルバス,やんばるエリアまでの交通手段_タクシー,やんばるエリアまでの交通手段_その他,やんばるエリアまでの交通手段_その他_text,やんばるエリア内での交通手段_ALL,やんばるエリア内での交通手段_自家用車,やんばるエリア内での交通手段_レンタカー,やんばるエリア内での交通手段_タクシー,やんばるエリア内での交通手段_旅行会社ツアーバス,やんばるエリア内での交通手段_路線バス,やんばるエリア内での交通手段_徒歩,やんばるエリア内での交通手段_レンタサイクル,やんばるエリア内での交通手段_その他,やんばるエリア内での交通手段_その他_text,やんばるエリア内での交通手段の満足度,やんばるエリア内での交通手段の満足度の理由,宿泊数(やんばるエリア),宿泊費(やんばるエリア),観光費(やんばるエリア),飲食費(やんばるエリア),土産費(やんばるエリア),訪問回数(やんばるエリア),前回訪問時期(やんばるエリア),今後の来訪意向(やんばるエリア),今後の来訪時期(やんばるエリア),体験・サービス満足度(やんばるエリア),体験・サービス満足度の理由(やんばるエリア),推奨度(やんばるエリア),推奨項目(やんばるエリア),改善点(やんばるエリア),改善点の内容(やんばるエリア),回答前に訪問したエリア(調査地),回答前に訪問した主な施設(調査地),回答前に訪問した主な施設・その他(調査地),回答後に訪問予定のエリア(調査地),回答後に訪問予定の主な施設(調査地),回答後に訪問予定の主な施設・その他(調査地),現地消費額(調査地),体験・サービス満足度(調査地),体験・サービス満足度の理由(調査地),施設に求めるもの(調査地),施設推奨度(調査地),施設推奨項目(調査地),性別,生年,都道府県,世帯年収,訪問地のエリア名,訪問地の市町村,回答日時
3694,3387,3泊,"5,000円以上 10,000円未満","テーマパーク:沖縄美ら海水族館,各種体験(手作り、果物狩りなど),ドライブ・ツーリング",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,中学生以上を含む家族(小学生以下は含まない),,"新聞・雑誌・ガイドブック,Instagram",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,他者に縛られず自分達で主体的に計画行動できる,2泊,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",初めて,,必ず来たい,1-3年後,満足,"マイマイシーサー→娘と一緒に家族も楽しめた
美ら海→魚の種類も綺麗で楽しいが展示の仕方見せ方演出が素晴らしい、地元大阪にも天保山に水族館あるが自分は断然美ら海がいい
SNSで調べ、ドライブかたがた立ち寄ったランチやカフェの店も、雰囲気が良かったり味わい深かった",8,"美ら海水族館
古宇利島へのドライブ
沖縄そば海と麦と",ない,,うふやんばる(国頭村・大宜味村・東村),その他,マイマイシーサー,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,"5,000円未満",満足,"水族館の展示見せ方演出が素晴らしい
時間の制約上全部じっくり見れなかったのが残念
",海の生き物、動物たちを見ながら飲食出来るエリアが点在してると家族連れやカップルには楽しいかな。,9,"公園から眺める伊江島の景色→絶景
美ら海水族館の大水槽→シアター会場のごとき作りが素晴らしい、ずっと見ていたい
",男性,1968,大阪府,400-600万円未満,海洋博公園・観光拠点エリア,本部町,2026-01-01 1:39:20
3695,3388,2泊,"50,000円以上 100,000円未満","宿でのんびり過ごす,地元の美味しいものを食べる,買い物、アウトレット,まちあるき・集落散策,ドライブ・ツーリング",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,パートナー(恋人・夫婦など),,"新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光パンフレット・ポスター,観光協会のHP,インターネット・アプリ,YouTube,Twitter,Instagram,Facebook,友人・知人,観光協会・空港・道の駅等の案内所",0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,"レンタカー,旅行会社ツアーバス,路線バス",0,1,0,1,1,0,0,0,,大変満足,地元に自分で来てしか得られない体験が出来たから,やんばるエリアには宿泊しない,"40,000円以上 50,000円未満","20,000円以上 30,000円未満","30,000円以上 40,000円未満","30,000円以上 40,000円未満",11回目以上,半年-1年前,必ず来たい,半年-1年後,大変満足,沖縄の中でも独特な文化や自然がある。ヤンバルクイナが好き。,10,ヤンバルクイナの鳴き声が生で聴こえる。姿も施設で見られる（クー太くん）,ない,,うふやんばる(国頭村・大宜味村・東村),やんばる野生生物保護センター,,うふやんばる(国頭村・大宜味村・東村),やんばる野生生物保護センター,,"20,000円以上 30,000円未満",大変満足,食べもの美味しい。,現地の特産品を沢山販売して欲しい。,10,パイナップルジュースが美味。,女性,1977,東京都,600-800万円未満,ヤンバルクイナ生態展示学習施設クイナの森エリア,国頭村,2026-01-01 6:29:08
3696,3389,3泊,"40,000円以上 50,000円未満",友人・親戚を尋ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,未就学児を含む家族,,"インターネット・アプリ,宿泊施設",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,,3泊,"200,000円以上","40,000円以上 50,000円未満","50,000円以上 100,000円未満","50,000円以上 100,000円未満",11回目以上,1-3年前,必ず来たい,半年-1年後,大変満足,,10,,ある,交通渋滞,特になし,特に無し,,南部,首里城公園,,"20,000円以上 30,000円未満",大変満足,,,10,,女性,1978,北海道,1500-2000万円未満,海洋博公園・観光拠点エリア,本部町,2026-01-01 6:56:12
3697,3390,3泊,"10,000円以上 20,000円未満",地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,親,,"宿泊事業者のHP,インターネット・アプリ",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,,1泊,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",初めて,,必ず来たい,3-5年後,大変満足,,9,,ない,,特になし,特に無し,,その他離島,特に無し,石垣島,"5,000円未満",大変満足,,,10,,男性,2006,愛知県,100万円未満,海洋博公園・観光拠点エリア,本部町,2026-01-01 8:56:23
3698,3391,2泊,"100,000円以上","宿でのんびり過ごす,花見などの自然鑑賞,名所、旧跡の観光,テーマパーク:JUNGLIA",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"新聞・雑誌・ガイドブック,TV・ラジオ番組やCM",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,渋滞がなかった,2泊,"100,000円以上 200,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",初めて,,来たい,3-5年後,満足,雨だった,7,,ない,,特になし,特に無し,,特になし,特に無し,,"5,000円以上 10,000円未満",やや満足,,,6,,女性,1970,大阪府,600-800万円未満,道の駅ゆいゆい国頭エリア,国頭村,2026-01-01 9:23:06
3700,3392,7泊以上,"5,000円未満",友人・親戚を尋ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,未就学児を含む家族,,"インターネット・アプリ,YouTube",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,7泊以上,使わない,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円未満",11回目以上,半年-1年前,必ず来たい,半年以内,やや満足,,7,,ない,,特になし,特に無し,,特になし,特に無し,,"5,000円以上 10,000円未満",大変満足,,,6,,男性,1987,静岡県,600-800万円未満,嵐山エリア,名護市,2026-01-01 10:04:28
3701,3393,6泊,"40,000円以上 50,000円未満","名所、旧跡の観光,テーマパーク:沖縄美ら海水族館,まちあるき・集落散策,その他",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,日本市町村制覇,自分ひとり,,"観光協会のHP,Google map,YouTube,Twitter,友人・知人,観光協会・空港・道の駅等の案内所",0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,,路線バス、高速バス、シャトルバス,0,0,0,0,0,1,0,0,,"レンタカー,路線バス,徒歩,その他",0,1,0,0,1,1,0,1,フェリー,やや満足,運天港から名護の区間のバスがわかりにくい。ただいろんな会社があり本数もあり、運転手がある程度教えてくれたのでなんとかなった。,4泊,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",2-3回目,5年以上前,必ず来たい,1-3年後,満足,やんばるパイナップルさんや各島の観光協会の皆様がとてもいきいきされており、とても気持ちよく観光できました。,8,豊かな海洋資源と森があり、見てるだけで心を癒やされるし、写真として撮ると自然なのに芸術性が感じられ、いろんな意欲が湧いてくる。,ある,トイレや水回り（沖縄全体ですが綺麗なトイレが少ない）,島やんばる(伊江村・伊是名村・伊平屋村),伊江島タッチュー,,うふやんばる(国頭村・大宜味村・東村),辺戸岬,,"5,000円未満",大変満足,自然とうまく調和した空間であったこと。あと店員さんが非常に心地よい方だった。,"無料の展望台、雨降ると階段濡れるのは安全のため改善したほうがよいかと。
あとよいところなのでもっと推してほしい！！
それ以外は満足。",10,私は今回できていないですが、テント泊（？）を一緒にして、星空観察がしたい。,男性,1983,京都府,400-600万円未満,ヤンバルクイナ生態展示学習施設クイナの森エリア,国頭村,2026-01-01 10:08:29
3702,3394,日帰り,"5,000円未満",地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,友人,,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,やんばるエリアには宿泊しない,使わない,使わない,"5,000円未満",使わない,11回目以上,半年以内,必ず来たい,半年以内,大変満足,人と自然が豊かで優しい,10,人と自然が豊かで優しい,ない,,特になし,特に無し,,特になし,特に無し,,"5,000円未満",満足,面白い情報がたくさんあったため,そのまま楽しくいてください,8,レストランがおししいそう,男性,1986,沖縄県,答えられない,辺戸岬観光案内所エリア,国頭村,2026-01-01 10:16:01
3703,3395,2泊,"5,000円未満","地元の美味しいものを食べる,テーマパーク:沖縄美ら海水族館,テーマパーク:JUNGLIA",0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,その他,社員旅行,"新聞・雑誌・ガイドブック,Google map,インターネット・アプリ,Instagram",0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,,旅行会社ツアーバス,0,0,0,1,0,0,0,0,,旅行会社ツアーバス,0,0,0,1,0,0,0,0,,大変満足,バスの人が色々とお話ししてくれて、寝ずに観光を楽しめた。,やんばるエリアには宿泊しない,使わない,"10,000円以上 20,000円未満","5,000円未満","5,000円以上 10,000円未満",2-3回目,5年以上前,必ず来たい,1-3年後,大変満足,"なんと言ってもジャングリアですね。新しいテーマパークをいち早く体験してみて新鮮でしたし、スタッフの方の頑張りも感じました。体験できなかったアトラクションもあるのでまた行きたいです。
美ら海水族館では、お魚に癒されました。
このアンケートパンフレットを美ら海水族館でいただいた時に感じが良かったのでこのアンケートを答えようと思いました。その時にポストカードもいただいたので、友人に送ろうと思っています。",10,マリンピアザオキナワのランチバイキングがとても美味しくて非常に印象に残りました。タコライスやスペアリブ、ゴーヤの天ぷらが特に美味しかったです。宿泊先のヒルトン（やんばるエリアではない）と同じくらい美味しかったのにリーズナブルでコスパが良いと感じました。,ない,,中部,美浜アメリカンビレッジ,,南部,国際通り,,"5,000円未満",満足,癒された。,他では味わえないような、沖縄らしさ。,9,社員旅行でタイトスケジュールだったため、美ら海水族館しか行けませんでした。そのため、美ら海水族館一択になってしまいますが、何度行っても海の生き物に癒され楽しめる場所です。,女性,1987,群馬県,600-800万円未満,海洋博公園・観光拠点エリア,本部町,2026-01-01 10:20:16
3704,3396,3泊,"5,000円未満","宿でのんびり過ごす,リゾートホテルを楽しむ,地元の美味しいものを食べる,テーマパーク:沖縄美ら海水族館",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,未就学児を含む家族,,観光パンフレット・ポスター,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,3泊,"200,000円以上","10,000円以上 20,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",11回目以上,半年以内,必ず来たい,半年以内,大変満足,,10,自然豊かでのんびりできるところ,ない,,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,なかやんばる(名護市・本部町・今帰仁村),その他,,"5,000円以上 10,000円未満",満足,,,10,,女性,1958,沖縄県,300-400万円未満,海洋博公園・観光拠点エリア,本部町,2026-01-01 10:25:13
