Synergy!ID,HistoryID,宿泊数(県内),交通費,訪問目的(やんばるエリア)_ALL,訪問目的(やんばるエリア)_宿でのんびり過ごす,訪問目的(やんばるエリア)_リゾートホテルを楽しむ,訪問目的(やんばるエリア)_地元の美味しいものを食べる,訪問目的(やんばるエリア)_花見などの自然鑑賞,訪問目的(やんばるエリア)_名所、旧跡の観光,訪問目的(やんばるエリア)_テーマパーク:沖縄美ら海水族館,訪問目的(やんばるエリア)_テーマパーク:JUNGLIA,訪問目的(やんばるエリア)_テーマパーク:その他,訪問目的(やんばるエリア)_買い物、アウトレット,訪問目的(やんばるエリア)_お祭りやイベントへの参加・見物,訪問目的(やんばるエリア)_地域の行事,訪問目的(やんばるエリア)_スポーツ観戦や芸能鑑賞(コンサート等),訪問目的(やんばるエリア)_アウトドア:ビーチ・海水浴,訪問目的(やんばるエリア)_アウトドア:マリンスポーツ,訪問目的(やんばるエリア)_アウトドア:登山・トレッキング,訪問目的(やんばるエリア)_アウトドア:キャンプ,訪問目的(やんばるエリア)_まちあるき・集落散策,訪問目的(やんばるエリア)_各種体験(手作り、果物狩りなど),訪問目的(やんばるエリア)_その他スポーツ(ゴルフ、テニスなど),訪問目的(やんばるエリア)_ドライブ・ツーリング,訪問目的(やんばるエリア)_友人・親戚を尋ねる,訪問目的(やんばるエリア)_出張など仕事関係,訪問目的(やんばるエリア)_その他,訪問目的(やんばるエリア)_その他_text,同行者(やんばるエリア),同行者(やんばるエリア)_その他_text,情報収集(やんばるエリア)_ALL,情報収集(やんばるエリア)_観光展・物産展,情報収集(やんばるエリア)_新聞・雑誌・ガイドブック,情報収集(やんばるエリア)_TV・ラジオ番組やCM,情報収集(やんばるエリア)_観光パンフレット・ポスター,情報収集(やんばるエリア)_観光協会のHP,情報収集(やんばるエリア)_美ら海水族館等の観光関連事業者HP,情報収集(やんばるエリア)_宿泊事業者のHP,情報収集(やんばるエリア)_Chat GPT等の生成AI,情報収集(やんばるエリア)_Google map,情報収集(やんばるエリア)_インターネット・アプリ,情報収集(やんばるエリア)_YouTube,情報収集(やんばるエリア)_Twitter,情報収集(やんばるエリア)_Instagram,情報収集(やんばるエリア)_Facebook,情報収集(やんばるエリア)_ブログ,情報収集(やんばるエリア)_友人・知人,情報収集(やんばるエリア)_観光協会・空港・道の駅等の案内所,情報収集(やんばるエリア)_タクシードライバーや地元の人,情報収集(やんばるエリア)_宿泊施設,情報収集(やんばるエリア)_その他,情報収集(やんばるエリア)_その他_text,やんばるエリアまでの交通手段_ALL,やんばるエリアまでの交通手段_自家用車,やんばるエリアまでの交通手段_レンタカー,やんばるエリアまでの交通手段_ヘリコプター,やんばるエリアまでの交通手段_旅行会社ツアーバス,やんばるエリアまでの交通手段_フェリー,やんばるエリアまでの交通手段_路線バス、高速バス、シャトルバス,やんばるエリアまでの交通手段_タクシー,やんばるエリアまでの交通手段_その他,やんばるエリアまでの交通手段_その他_text,やんばるエリア内での交通手段_ALL,やんばるエリア内での交通手段_自家用車,やんばるエリア内での交通手段_レンタカー,やんばるエリア内での交通手段_タクシー,やんばるエリア内での交通手段_旅行会社ツアーバス,やんばるエリア内での交通手段_路線バス,やんばるエリア内での交通手段_徒歩,やんばるエリア内での交通手段_レンタサイクル,やんばるエリア内での交通手段_その他,やんばるエリア内での交通手段_その他_text,やんばるエリア内での交通手段の満足度,やんばるエリア内での交通手段の満足度の理由,宿泊数(やんばるエリア),宿泊費(やんばるエリア),観光費(やんばるエリア),飲食費(やんばるエリア),土産費(やんばるエリア),訪問回数(やんばるエリア),前回訪問時期(やんばるエリア),今後の来訪意向(やんばるエリア),今後の来訪時期(やんばるエリア),体験・サービス満足度(やんばるエリア),体験・サービス満足度の理由(やんばるエリア),推奨度(やんばるエリア),推奨項目(やんばるエリア),改善点(やんばるエリア),改善点の内容(やんばるエリア),回答前に訪問したエリア(調査地),回答前に訪問した主な施設(調査地),回答前に訪問した主な施設・その他(調査地),回答後に訪問予定のエリア(調査地),回答後に訪問予定の主な施設(調査地),回答後に訪問予定の主な施設・その他(調査地),現地消費額(調査地),体験・サービス満足度(調査地),体験・サービス満足度の理由(調査地),施設に求めるもの(調査地),施設推奨度(調査地),施設推奨項目(調査地),性別,生年,都道府県,世帯年収,訪問地のエリア名,訪問地の市町村,回答日時
3069,2820,1泊,"5,000円未満",テーマパーク:沖縄美ら海水族館,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,未就学児を含む家族,,Instagram,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,1泊,"20,000円以上 30,000円未満","5,000円未満","5,000円以上 10,000円未満","5,000円未満",6-10回目,3-5年前,必ず来たい,半年-1年後,満足,"海がきれい
自然",7,,ない,,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,なかやんばる(名護市・本部町・今帰仁村),その他,沖縄そばやさん,"20,000円以上 30,000円未満",満足,"子ども向けでとてもよかった
こどもたちが楽しめる工夫がおおかった
じゃんけんや広い庭",レストランはもう少し品数が多いと嬉しいと思った,8,子連れの家族にオススメしたい,女性,1988,沖縄県,400-600万円未満,海洋博公園・観光拠点エリア,本部町,2025-12-21 0:03:59
3070,2821,3泊,"5,000円以上 10,000円未満","リゾートホテルを楽しむ,地元の美味しいものを食べる,テーマパーク:沖縄美ら海水族館",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,中学生以上を含む家族(小学生以下は含まない),,"宿泊事業者のHP,インターネット・アプリ,ブログ,観光協会・空港・道の駅等の案内所",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,,路線バス、高速バス、シャトルバス,0,0,0,0,0,1,0,0,,徒歩,0,0,0,0,0,1,0,0,,,,1泊,"10,000円以上 20,000円未満","5,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",6-10回目,1-3年前,必ず来たい,半年-1年後,大変満足,"道路沿いを見ていると、飲食店やスーパー、ドラックストアが多数あり、買い物に困らないと思いました。
また、主要な観光スポットの看板が多数あり、道に迷わずたどり着けるのも有難いと思いました。",10,"リゾートホテルが多数あり、そのためか高速バスのバス停が沢山あるのでとても助かりました。
今回は、レンタカーは借りないで、高速バスを使用してホテルや美ら海水族館に行きましたが、ほぼ定刻通りに来て貰えて、安心出来ました。",ある,高速バスの本数が減ってしまったので、特に朝の便がもう1本あると助かります。,南部,その他,対馬丸記念館,特になし,特に無し,,"5,000円以上 10,000円未満",大変満足,"美ら海水族館では、おきちゃん劇場でのイルカショーや、ウミガメ館、マナティー館など、館内に入らずとも無料で観覧できると知り、とても驚きました。
また、海洋博公園では、植物園やプラネタリウムなど、低価格で入館できるところが多数あり、予算に合わせて充実した過ごし方ができると学びました。","レストラン「イノー」では、モーニングを頂けることを現地に足を運んだ時に知りましたが、あまり知っている人はいないと思うので、もう少しアピールがあると朝早くから行く人には助かると思います。
また、ブッフェメニューをホームページに掲載して頂けると、お料理のイメージが湧きます。",10,"一日過ごせる場所だと思いました。
天気がよい日は、景色が見渡せて、本当に気持ちが良かったです。
案内所が充実していて、助かりました。
キャリーケースが入るコインロッカーがあるのも助かりました。
戦争の歴史が今も残る沖縄ですが、海洋博公園から望む海を見たときに、平和の尊さを肌で感じることが出来ました。
この美しい海が、この先も永遠であって欲しいと強く感じました。",女性,1983,千葉県,1000-1200万円未満,海洋博公園・観光拠点エリア,本部町,2025-12-21 2:38:52
3071,2822,1泊,"5,000円以上 10,000円未満","リゾートホテルを楽しむ,地元の美味しいものを食べる,名所、旧跡の観光,アウトドア:登山・トレッキング",0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,インターネット・アプリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,どこにでも行ける,1泊,"30,000円以上 40,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満","5,000円未満",4-5回目,半年-1年前,来たい,半年-1年後,満足,,8,,ない,,うふやんばる(国頭村・大宜味村・東村),辺戸岬,,うふやんばる(国頭村・大宜味村・東村),その他,やんばるツアー,"10,000円以上 20,000円未満",満足,,,8,,女性,1970,和歌山県,300-400万円未満,道の駅ゆいゆい国頭エリア,国頭村,2025-12-21 8:54:18
3072,2823,日帰り,"10,000円以上 20,000円未満","地元の美味しいものを食べる,名所、旧跡の観光,お祭りやイベントへの参加・見物",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,職場の同僚,,インターネット・アプリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,大変美味しかった。名護市役所にも寄ったが外観の壮大さと建築物としての実情を知れて大変良かった。,やんばるエリアには宿泊しない,使わない,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",4-5回目,半年-1年前,来たい,半年-1年後,満足,やはり距離がネックか,7,多種ある沖縄そば,ある,交通の便,特になし,特に無し,,なかやんばる(名護市・本部町・今帰仁村),その他,名護市役所,"5,000円未満",大変満足,おいしいビールが飲めました,時間制限がもう少し長ければ,9,子供を工場見学に連れてくればそれで宿題が一つ減りそう,男性,1978,沖縄県,600-800万円未満,名護市街エリア,名護市,2025-12-21 9:12:55
3074,2824,1泊,"5,000円未満",宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,未就学児を含む家族,,"Google map,Instagram",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,1泊,"20,000円以上 30,000円未満","5,000円未満","5,000円未満","5,000円未満",4-5回目,半年-1年前,必ず来たい,半年-1年後,満足,自然豊かでいやされたから。ゆっくりとした時間が過ごせた。,8,"自然。
空気がきれい。",ない,,特になし,特に無し,,特になし,特に無し,,"5,000円未満",やや満足,フロントの方の対応がよかった,ご飯も美味しくて、ゆっくり過ごせました。,8,部屋がきれい,女性,1976,沖縄県,600-800万円未満,海洋博公園・観光拠点エリア,本部町,2025-12-21 10:59:50
3075,2825,2泊,"5,000円以上 10,000円未満","宿でのんびり過ごす,地元の美味しいものを食べる,テーマパーク:JUNGLIA,アウトドア:登山・トレッキング",1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,友人,,"観光協会のHP,Google map,YouTube,Instagram",0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,2泊,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",使わない,11回目以上,半年以内,必ず来たい,半年以内,大変満足,,10,自然と人が素敵,ない,,特になし,特に無し,,うふやんばる(国頭村・大宜味村・東村),アスムイハイクス,,使わない,大変満足,,,10,,女性,1998,沖縄県,400-600万円未満,道の駅ゆいゆい国頭エリア,国頭村,2025-12-21 11:26:56
3076,2826,3泊,"10,000円以上 20,000円未満","リゾートホテルを楽しむ,地元の美味しいものを食べる,名所、旧跡の観光,テーマパーク:JUNGLIA,買い物、アウトレット,アウトドア:登山・トレッキング,友人・親戚を尋ねる",0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,友人,,"TV・ラジオ番組やCM,観光パンフレット・ポスター,Google map,インターネット・アプリ,YouTube,Instagram,友人・知人",0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,2泊,"50,000円以上 100,000円未満","50,000円以上 100,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,,必ず来たい,1-3年後,満足,,10,,ない,,なかやんばる(名護市・本部町・今帰仁村),JUNGLIA,,うふやんばる(国頭村・大宜味村・東村),アスムイハイクス,,"5,000円以上 10,000円未満",普通,,,5,,女性,1999,徳島県,300-400万円未満,道の駅ゆいゆい国頭エリア,国頭村,2025-12-21 11:27:15
3077,2827,1泊,"5,000円未満","リゾートホテルを楽しむ,地元の美味しいものを食べる,買い物、アウトレット",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,未就学児を含む家族,,"観光展・物産展,インターネット・アプリ",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,1泊,"5,000円未満","5,000円未満","5,000円未満","5,000円以上 10,000円未満",11回目以上,半年以内,必ず来たい,半年以内,大変満足,自然で楽しい時間,10,心が豊かになる,ない,,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),道の駅ぎのざ,,中部,美浜アメリカンビレッジ,,"5,000円未満",大変満足,綺麗になっていた！,,10,綺麗,女性,1983,沖縄県,100-200万円未満,万座毛エリア,恩納村,2025-12-21 12:13:49
3078,2828,1泊,"5,000円未満","リゾートホテルを楽しむ,地元の美味しいものを食べる,花見などの自然鑑賞,名所、旧跡の観光,お祭りやイベントへの参加・見物,ドライブ・ツーリング",0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,小学生を含む家族(未就学児は含まない),,宿泊施設,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,1泊,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満","5,000円未満",11回目以上,半年以内,必ず来たい,半年以内,大変満足,南部からだと旅行気分になれるので,8,施設も新しくなっていたり、綺麗になっていること,ない,,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,中部,美浜アメリカンビレッジ,,"5,000円未満",大変満足,綺麗,,10,綺麗,男性,1978,沖縄県,600-800万円未満,万座毛エリア,恩納村,2025-12-21 12:17:47
3079,2829,3泊,"5,000円以上 10,000円未満","宿でのんびり過ごす,リゾートホテルを楽しむ,地元の美味しいものを食べる,お祭りやイベントへの参加・見物,地域の行事,ドライブ・ツーリング",1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,,パートナー(恋人・夫婦など),,"宿泊事業者のHP,インターネット・アプリ",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,自由にまわれるから,3泊,"20,000円以上 30,000円未満","50,000円以上 100,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",6-10回目,半年-1年前,必ず来たい,半年-1年後,大変満足,大自然満喫,10,自然の醍醐味,ない,,うふやんばる(国頭村・大宜味村・東村),その他,オクマリゾート,なかやんばる(名護市・本部町・今帰仁村),その他,名護道の駅,"5,000円未満",満足,野菜やお土産品購入,現地の農産物購入,10,現地のものが買えるから,男性,1963,千葉県,600-800万円未満,嵐山エリア,名護市,2025-12-21 12:22:51
