Synergy!ID,HistoryID,宿泊数(県内),交通費,訪問目的(やんばるエリア)_ALL,訪問目的(やんばるエリア)_宿でのんびり過ごす,訪問目的(やんばるエリア)_リゾートホテルを楽しむ,訪問目的(やんばるエリア)_地元の美味しいものを食べる,訪問目的(やんばるエリア)_花見などの自然鑑賞,訪問目的(やんばるエリア)_名所、旧跡の観光,訪問目的(やんばるエリア)_テーマパーク:沖縄美ら海水族館,訪問目的(やんばるエリア)_テーマパーク:JUNGLIA,訪問目的(やんばるエリア)_テーマパーク:その他,訪問目的(やんばるエリア)_買い物、アウトレット,訪問目的(やんばるエリア)_お祭りやイベントへの参加・見物,訪問目的(やんばるエリア)_地域の行事,訪問目的(やんばるエリア)_スポーツ観戦や芸能鑑賞(コンサート等),訪問目的(やんばるエリア)_アウトドア:ビーチ・海水浴,訪問目的(やんばるエリア)_アウトドア:マリンスポーツ,訪問目的(やんばるエリア)_アウトドア:登山・トレッキング,訪問目的(やんばるエリア)_アウトドア:キャンプ,訪問目的(やんばるエリア)_まちあるき・集落散策,訪問目的(やんばるエリア)_各種体験(手作り、果物狩りなど),訪問目的(やんばるエリア)_その他スポーツ(ゴルフ、テニスなど),訪問目的(やんばるエリア)_ドライブ・ツーリング,訪問目的(やんばるエリア)_友人・親戚を尋ねる,訪問目的(やんばるエリア)_出張など仕事関係,訪問目的(やんばるエリア)_その他,訪問目的(やんばるエリア)_その他_text,同行者(やんばるエリア),同行者(やんばるエリア)_その他_text,情報収集(やんばるエリア)_ALL,情報収集(やんばるエリア)_観光展・物産展,情報収集(やんばるエリア)_新聞・雑誌・ガイドブック,情報収集(やんばるエリア)_TV・ラジオ番組やCM,情報収集(やんばるエリア)_観光パンフレット・ポスター,情報収集(やんばるエリア)_観光協会のHP,情報収集(やんばるエリア)_美ら海水族館等の観光関連事業者HP,情報収集(やんばるエリア)_宿泊事業者のHP,情報収集(やんばるエリア)_Chat GPT等の生成AI,情報収集(やんばるエリア)_Google map,情報収集(やんばるエリア)_インターネット・アプリ,情報収集(やんばるエリア)_YouTube,情報収集(やんばるエリア)_Twitter,情報収集(やんばるエリア)_Instagram,情報収集(やんばるエリア)_Facebook,情報収集(やんばるエリア)_ブログ,情報収集(やんばるエリア)_友人・知人,情報収集(やんばるエリア)_観光協会・空港・道の駅等の案内所,情報収集(やんばるエリア)_タクシードライバーや地元の人,情報収集(やんばるエリア)_宿泊施設,情報収集(やんばるエリア)_その他,情報収集(やんばるエリア)_その他_text,やんばるエリアまでの交通手段_ALL,やんばるエリアまでの交通手段_自家用車,やんばるエリアまでの交通手段_レンタカー,やんばるエリアまでの交通手段_ヘリコプター,やんばるエリアまでの交通手段_旅行会社ツアーバス,やんばるエリアまでの交通手段_フェリー,やんばるエリアまでの交通手段_路線バス、高速バス、シャトルバス,やんばるエリアまでの交通手段_タクシー,やんばるエリアまでの交通手段_その他,やんばるエリアまでの交通手段_その他_text,やんばるエリア内での交通手段_ALL,やんばるエリア内での交通手段_自家用車,やんばるエリア内での交通手段_レンタカー,やんばるエリア内での交通手段_タクシー,やんばるエリア内での交通手段_旅行会社ツアーバス,やんばるエリア内での交通手段_路線バス,やんばるエリア内での交通手段_徒歩,やんばるエリア内での交通手段_レンタサイクル,やんばるエリア内での交通手段_その他,やんばるエリア内での交通手段_その他_text,やんばるエリア内での交通手段の満足度,やんばるエリア内での交通手段の満足度の理由,宿泊数(やんばるエリア),宿泊費(やんばるエリア),観光費(やんばるエリア),飲食費(やんばるエリア),土産費(やんばるエリア),訪問回数(やんばるエリア),前回訪問時期(やんばるエリア),今後の来訪意向(やんばるエリア),今後の来訪時期(やんばるエリア),体験・サービス満足度(やんばるエリア),体験・サービス満足度の理由(やんばるエリア),推奨度(やんばるエリア),推奨項目(やんばるエリア),改善点(やんばるエリア),改善点の内容(やんばるエリア),回答前に訪問したエリア(調査地),回答前に訪問した主な施設(調査地),回答前に訪問した主な施設・その他(調査地),回答後に訪問予定のエリア(調査地),回答後に訪問予定の主な施設(調査地),回答後に訪問予定の主な施設・その他(調査地),現地消費額(調査地),体験・サービス満足度(調査地),体験・サービス満足度の理由(調査地),施設に求めるもの(調査地),施設推奨度(調査地),施設推奨項目(調査地),性別,生年,都道府県,世帯年収,訪問地のエリア名,訪問地の市町村,回答日時
5182,4584,2泊,"5,000円以上 10,000円未満",名所、旧跡の観光,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,親,,"Google map,Twitter,Instagram",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,,やんばるエリアには宿泊しない,使わない,"5,000円未満","5,000円未満","5,000円未満",初めて,,来たい,1-3年後,満足,初めて行ったから行けて良かった。,9,辺戸岬,ない,,うふやんばる(国頭村・大宜味村・東村),その他,道の駅ゆいゆい国頭,うふやんばる(国頭村・大宜味村・東村),その他,道の駅パイナップルの丘安波,"5,000円未満",満足,辺戸岬の景色が良く行けて良かったから。,,10,辺戸岬からの景色,女性,1993,東京都,600-800万円未満,-,-,2026-01-29 0:22:19
5183,4585,2泊,"5,000円以上 10,000円未満","花見などの自然鑑賞,ドライブ・ツーリング",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,中学生以上を含む家族(小学生以下は含まない),,"Google map,YouTube",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,想像していたのとは違い、道路がちゃんとしていて走りやすかった,やんばるエリアには宿泊しない,使わない,"5,000円未満","5,000円未満","5,000円未満",初めて,,必ず来たい,半年-1年後,大変満足,"自分の普段の環境とは全く違い、すごく落ち着いた時間を過ごせるから
",10,大自然を感じられるから、非日常を味わえて、とても感動できる。,ない,特に何も困らなかったです。,うふやんばる(国頭村・大宜味村・東村),その他,ゆいゆい国頭,うふやんばる(国頭村・大宜味村・東村),その他,やんばるパイナップル,"5,000円未満",満足,"案内所の方と、話しができたのが
良かった
","みなさん、パイナップルをかっていたが、観光客で、ナイフがないから
買っても食べられないから、買いたかったけど、諦めました。",10,パイナップルが、安く売っていて良かったし、観光案内のパンフレットも充実していたから。,女性,1967,東京都,800-1000万円未満,辺戸岬観光案内所エリア,国頭村,2026-01-29 0:32:58
5184,4586,3泊,"20,000円以上 30,000円未満","地元の美味しいものを食べる,花見などの自然鑑賞,名所、旧跡の観光,テーマパーク:沖縄美ら海水族館,まちあるき・集落散策",0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,インターネット・アプリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,自由に行動出来る,1泊,"10,000円以上 20,000円未満","5,000円未満","5,000円以上 10,000円未満",使わない,初めて,,必ず来たい,5年以上,大変満足,癒された,10,,ない,,なかやんばる(名護市・本部町・今帰仁村),その他,備瀬のフクギ並木,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,使わない,満足,部屋が広い,,10,,女性,1971,熊本県,答えられない,海洋博公園・観光拠点エリア,本部町,2026-01-29 4:16:57
5185,4587,日帰り,"20,000円以上 30,000円未満","名所、旧跡の観光,テーマパーク:沖縄美ら海水族館,買い物、アウトレット",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"観光展・物産展,観光パンフレット・ポスター,インターネット・アプリ,友人・知人",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,渋滞が無くスムーズに移動できて予定を確実に実行できた。,1泊,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",2-3回目,半年以内,必ず来たい,半年以内,満足,備瀬のフクギ並木が大自然に圧巻で感動した。,9,,ない,,なかやんばる(名護市・本部町・今帰仁村),その他,備蓄のフクギ並木,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,"10,000円以上 20,000円未満",満足,,,9,,男性,1971,熊本県,答えられない,海洋博公園・観光拠点エリア,本部町,2026-01-29 4:22:03
5186,4588,3泊,"20,000円以上 30,000円未満","地元の美味しいものを食べる,花見などの自然鑑賞",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"観光パンフレット・ポスター,観光協会のHP,観光協会・空港・道の駅等の案内所",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,"レンタカー,徒歩",0,1,0,0,0,1,0,0,,やや満足,値段がちょっと高かった,3泊,"50,000円以上 100,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満","5,000円以上 10,000円未満",11回目以上,半年以内,必ず来たい,半年以内,満足,ダイビングポイントが多数,8,良かったから,ある,案内の充実,なかやんばる(名護市・本部町・今帰仁村),その他,本部桜祭り,南部,首里城公園,,"5,000円以上 10,000円未満",満足,"景色がいい
陶芸がいい",食事の種類を増やして欲しい,8,景色,男性,1962,神奈川県,1500-2000万円未満,伊芸・屋嘉エリア,金武町,2026-01-29 7:46:56
5187,4589,3泊,"10,000円以上 20,000円未満",出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,職場の同僚,,"新聞・雑誌・ガイドブック,美ら海水族館等の観光関連事業者HP,Google map",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,"レンタカー,路線バス、高速バス、シャトルバス",0,1,0,0,0,1,0,0,,レンタカー,0,1,0,0,0,0,0,0,,普通,,1泊,"5,000円以上 10,000円未満",使わない,"5,000円以上 10,000円未満",使わない,初めて,,必ず来たい,半年以内,普通,,10,,ない,,南部,,,特になし,特に無し,,使わない,やや不満,部屋が薬品臭い,,5,,男性,1969,東京都,1200-1500万円未満,名護市街エリア,名護市,2026-01-29 7:53:16
5188,4590,2泊,"10,000円以上 20,000円未満","リゾートホテルを楽しむ,地元の美味しいものを食べる,名所、旧跡の観光,まちあるき・集落散策,ドライブ・ツーリング",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,未就学児を含む家族,,"Google map,Twitter,Instagram",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,移動の自由度が高い。,2泊,"10,000円以上 20,000円未満","5,000円未満","20,000円以上 30,000円未満","5,000円以上 10,000円未満",初めて,,必ず来たい,半年-1年後,満足,"地元料理が美味しかった。
ホテルの沖縄料理店では、獅子舞や太鼓など伝統のものを見ることができて子どもにとってもいい刺激になったと思うから。",10,"伝統芸のショーが見られる飲食店はご飯を食べながら、気軽に文化に触れられるのでおすすめです。
三ツ谷本舗の三ツ谷ボールも美味しいのでおすすめです。",ない,,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),万座毛,,特になし,特に無し,,"5,000円未満",大変満足,万座毛に行ったが100円で素晴らしい景色が見られたから。,三ツ谷ボールをもっとたくさん作ってほしい,10,景色が素晴らしく、三ツ谷本舗で購入した三ツ谷ボールもとても美味しかったから。,男性,1995,神奈川県,1500-2000万円未満,-,-,2026-01-29 8:24:08
5189,4591,1泊,"20,000円以上 30,000円未満",出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,職場の同僚,,"友人・知人,その他",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,"自家用車,フェリー",1,0,0,0,1,0,0,0,,"徒歩,その他",0,0,0,0,0,1,0,1,出張先の車,大変満足,伊是名島までの往復のフェリー乗り心地とても良く、景色を楽しみながら快適な移動ができました。,1泊,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","5,000円未満","5,000円未満",11回目以上,半年以内,必ず来たい,半年以内,大変満足,やんばる地域の豊かな自然と、地域毎に異なる文化や風景など、癒しと楽しめる要素がまだまだあると感じています。,10,緑あふれる山々と青い海に囲まれた自然が、訪れる人を包み込んで癒してくれるところ。特におすすめは伊是名島、伊平屋島、伊江島といった離島は非日常を体感できるところ。本島地区も国頭村、大宜味村、東村も自然いっぱいで、昔の風景が残されたノスタルジーを感じさせるところ。,ない,,特になし,特に無し,,,,,"5,000円以上 10,000円未満",大変満足,綺麗な部屋と美味しい食事、スタッフの方の親切さ。,満足してます。,10,,男性,1972,沖縄県,600-800万円未満,伊是名村エリア,伊是名村,2026-01-29 9:01:26
5190,4592,3泊,"10,000円以上 20,000円未満","宿でのんびり過ごす,テーマパーク:JUNGLIA",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"YouTube,Instagram",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,バスに比べて 時間を気にしなくていいこと合わせてタクシーよりも安く行動できるから,3泊,"10,000円以上 20,000円未満","20,000円以上 30,000円未満","20,000円以上 30,000円未満","5,000円以上 10,000円未満",2-3回目,半年-1年前,来たい,半年-1年後,やや満足,行く場所 自体は満足度は高いがある程度 限られているから行く場所が,7,街中 と違って自然が多くのんびりした気持ちになれるのがすごく おすすめ,ある,できるだけ 自然を残してほしいかな,南部,その他,なじみの飲食店 福豆,中部,北谷サンセットビーチ,アメリカンビレッジ,"5,000円未満",満足,建物自体は悪いが清潔で部屋が広々していたから,朝食の混雑具合がもう少し なんとかならないかなと思う,7,水族館も近く コスパに非常に優れているから,男性,1967,三重県,800-1000万円未満,海洋博公園・観光拠点エリア,本部町,2026-01-29 9:23:16
5191,4593,2泊,"20,000円以上 30,000円未満",その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,オリオンビールハッピーパーク見に行く,友人,,観光協会・空港・道の駅等の案内所,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,那覇から高速で名護まで走れてとても便利です,やんばるエリアには宿泊しない,"100,000円以上 200,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",初めて,,必ず来たい,半年-1年後,満足,ビール工場見学できてよかった,9,オリオンビールハッピーパークあるから,ない,,南部,国際通り,,特になし,特に無し,,"5,000円以上 10,000円未満",大変満足,ビールの製造過程が見れて勉強になりました,特になし,9,ビールの製造過程が見れるし、作り立てのビールは飲めるからおすすめ,男性,2001,東京都,400-600万円未満,名護市街エリア,名護市,2026-01-29 10:52:26
