Synergy!ID,HistoryID,宿泊数(県内),交通費,訪問目的(やんばるエリア)_ALL,訪問目的(やんばるエリア)_宿でのんびり過ごす,訪問目的(やんばるエリア)_リゾートホテルを楽しむ,訪問目的(やんばるエリア)_地元の美味しいものを食べる,訪問目的(やんばるエリア)_花見などの自然鑑賞,訪問目的(やんばるエリア)_名所、旧跡の観光,訪問目的(やんばるエリア)_テーマパーク:沖縄美ら海水族館,訪問目的(やんばるエリア)_テーマパーク:JUNGLIA,訪問目的(やんばるエリア)_テーマパーク:その他,訪問目的(やんばるエリア)_買い物、アウトレット,訪問目的(やんばるエリア)_お祭りやイベントへの参加・見物,訪問目的(やんばるエリア)_地域の行事,訪問目的(やんばるエリア)_スポーツ観戦や芸能鑑賞(コンサート等),訪問目的(やんばるエリア)_アウトドア:ビーチ・海水浴,訪問目的(やんばるエリア)_アウトドア:マリンスポーツ,訪問目的(やんばるエリア)_アウトドア:登山・トレッキング,訪問目的(やんばるエリア)_アウトドア:キャンプ,訪問目的(やんばるエリア)_まちあるき・集落散策,訪問目的(やんばるエリア)_各種体験(手作り、果物狩りなど),訪問目的(やんばるエリア)_その他スポーツ(ゴルフ、テニスなど),訪問目的(やんばるエリア)_ドライブ・ツーリング,訪問目的(やんばるエリア)_友人・親戚を尋ねる,訪問目的(やんばるエリア)_出張など仕事関係,訪問目的(やんばるエリア)_その他,訪問目的(やんばるエリア)_その他_text,同行者(やんばるエリア),同行者(やんばるエリア)_その他_text,情報収集(やんばるエリア)_ALL,情報収集(やんばるエリア)_観光展・物産展,情報収集(やんばるエリア)_新聞・雑誌・ガイドブック,情報収集(やんばるエリア)_TV・ラジオ番組やCM,情報収集(やんばるエリア)_観光パンフレット・ポスター,情報収集(やんばるエリア)_観光協会のHP,情報収集(やんばるエリア)_美ら海水族館等の観光関連事業者HP,情報収集(やんばるエリア)_宿泊事業者のHP,情報収集(やんばるエリア)_Chat GPT等の生成AI,情報収集(やんばるエリア)_Google map,情報収集(やんばるエリア)_インターネット・アプリ,情報収集(やんばるエリア)_YouTube,情報収集(やんばるエリア)_Twitter,情報収集(やんばるエリア)_Instagram,情報収集(やんばるエリア)_Facebook,情報収集(やんばるエリア)_ブログ,情報収集(やんばるエリア)_友人・知人,情報収集(やんばるエリア)_観光協会・空港・道の駅等の案内所,情報収集(やんばるエリア)_タクシードライバーや地元の人,情報収集(やんばるエリア)_宿泊施設,情報収集(やんばるエリア)_その他,情報収集(やんばるエリア)_その他_text,やんばるエリアまでの交通手段_ALL,やんばるエリアまでの交通手段_自家用車,やんばるエリアまでの交通手段_レンタカー,やんばるエリアまでの交通手段_ヘリコプター,やんばるエリアまでの交通手段_旅行会社ツアーバス,やんばるエリアまでの交通手段_フェリー,やんばるエリアまでの交通手段_路線バス、高速バス、シャトルバス,やんばるエリアまでの交通手段_タクシー,やんばるエリアまでの交通手段_その他,やんばるエリアまでの交通手段_その他_text,やんばるエリア内での交通手段_ALL,やんばるエリア内での交通手段_自家用車,やんばるエリア内での交通手段_レンタカー,やんばるエリア内での交通手段_タクシー,やんばるエリア内での交通手段_旅行会社ツアーバス,やんばるエリア内での交通手段_路線バス,やんばるエリア内での交通手段_徒歩,やんばるエリア内での交通手段_レンタサイクル,やんばるエリア内での交通手段_その他,やんばるエリア内での交通手段_その他_text,やんばるエリア内での交通手段の満足度,やんばるエリア内での交通手段の満足度の理由,宿泊数(やんばるエリア),宿泊費(やんばるエリア),観光費(やんばるエリア),飲食費(やんばるエリア),土産費(やんばるエリア),訪問回数(やんばるエリア),前回訪問時期(やんばるエリア),今後の来訪意向(やんばるエリア),今後の来訪時期(やんばるエリア),体験・サービス満足度(やんばるエリア),体験・サービス満足度の理由(やんばるエリア),推奨度(やんばるエリア),推奨項目(やんばるエリア),改善点(やんばるエリア),改善点の内容(やんばるエリア),回答前に訪問したエリア(調査地),回答前に訪問した主な施設(調査地),回答前に訪問した主な施設・その他(調査地),回答後に訪問予定のエリア(調査地),回答後に訪問予定の主な施設(調査地),回答後に訪問予定の主な施設・その他(調査地),現地消費額(調査地),体験・サービス満足度(調査地),体験・サービス満足度の理由(調査地),施設に求めるもの(調査地),施設推奨度(調査地),施設推奨項目(調査地),性別,生年,都道府県,世帯年収,訪問地のエリア名,訪問地の市町村,回答日時
2882,2683,1泊,"5,000円未満","宿でのんびり過ごす,リゾートホテルを楽しむ,花見などの自然鑑賞",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"新聞・雑誌・ガイドブック,宿泊事業者のHP,Google map,インターネット・アプリ,Instagram,友人・知人",0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,1泊,"5,000円未満","5,000円以上 10,000円未満","5,000円未満",使わない,6-10回目,半年-1年前,必ず来たい,半年以内,大変満足,"人が少なく、ご飯を食べる時も、観光地を楽しむ時も、人目を気にせず俗世から離れられた感じがした。
とても安くて素敵なサービスを得られた場所が多かった。
沖縄の中部でで生まれ育ち、海外と県外に住んでから沖縄に戻ってきたのですが、改めて、北部は静かにゆったりしたい時、健康的なご飯を食べたい時、自然を味わいたいときに素敵な場所がたくさんあると感じました。",10,"車でアクセスしやすく、落ち着いた旅行を楽しめることが理由です。
実家が中部にあり、家族はあまり北部に行かないのですが、一泊宿泊して周りを楽しんだあと、北部での宿泊と自然を満喫するプランを強くおすすめしました。両親は、退職後の生活を楽しみたいと言いつつ、飛行機や電車に慣れていないため2人で旅行できないと諦めています。ですが、県内で、落ち着いた雰囲気で楽しめる場所がたくさんある北部開拓なら、車で移動できるので前向きでした。また、足が悪くなっても自然を楽しめるよう整備された場所もあることでより前向きな印象を受けました。",ある,インターネットが届かない場所があることです。基本的には施設ごとに注意書きがあったり、Wi-Fiやインターネットの必要がない音声ガイドなどがありましたが、自然を壊さずにインターネットが使いやすいようにできないのかなと度々思いました。同時に、オンラインコミュニケーションから切り離されて自然などを楽しめるという側面もあったので、強く困ったわけではないのですが、インターネットで情報を得たいときに少し困りました。,特になし,特に無し,,なかやんばる(名護市・本部町・今帰仁村),その他,辺戸岬、アスムイ(大石林山),"5,000円未満",大変満足,"まとめると、やんばるでゆったりしたい、体にも心にも優しく、というのが今回の目的だったので、目的に合ったホテルステイになったから。

サービスが丁寧で配慮が行き届いていた
ラウンジや配車サービスがとても良かった
植物が手入れされていて、沖縄らしい植物を多く見れた→両親が高齢になっても楽しめそうだと感じた
広々していた
沖縄県の動植物に関する展示があり、とても勉強になったのと同時に、やんばるの自然を大切にしているガイドがいて、それらを展示するスペースを置いていることに、環境への愛着や意識の高さを感じた→ショッピングやアルコールにあまり興味のない父親も動植物を鑑賞してホテルステイを楽しめそうだと感じた。また、今後ガイド付きのツアー？を利用したい。
アメニティに地域の水が利用されていたり、肌に優しい自然な原料が多く、必要なアメニティが含まれていて良かった
朝食、夕食共に、とてもおいしかった。地域の食材や製品が味わえて、バラエティに富んだオプションであった。
ビーチで素敵な写真が撮影できた","上記と似てしまうのですが、ゆったりと体や心に優しく、という期待感で向かったので、それに沿ったサービスを期待します。その期待に合ったものだったので、また行きたいです。

県内の北寄りのところに住んでいるので他の利用者より移動時間が短いはずなのですが、すごく遠く感じました。でも、だからこそ、自然に囲まれた非日常を感じたい！という人にとっては、普段の生活から切り離されて良いのだと思いました。デメリットにもなりかねないポイントですが、ブランディングが一貫していることで、それがメリットになっていると感じました。",10,"上記とかぶってしまうのですが、リゾートホテルに行ってもあまり楽しめることがない父でも、美味しいご飯と動植物の展示や施設内の手入れされた植物を観て楽しめそうだと感じたこと。
両親共にあまり混んでいない場所が良いようなので、広々としていて落ち着いた雰囲気がいいと思いました。",女性,2000,沖縄県,200-300万円未満,道の駅ゆいゆい国頭エリア,国頭村,2025-12-17 7:26:11
2884,2684,2泊,"10,000円以上 20,000円未満","地元の美味しいものを食べる,テーマパーク:沖縄美ら海水族館,テーマパーク:JUNGLIA,アウトドア:登山・トレッキング",0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"TV・ラジオ番組やCM,美ら海水族館等の観光関連事業者HP",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,,2泊,"20,000円以上 30,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",2-3回目,半年以内,来たい,半年-1年後,満足,,6,自然,ない,,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,特になし,,,"5,000円未満",やや不満,工場がほぼ稼働していなかった,,4,,無回答,1959,福岡県,1500-2000万円未満,名護市街エリア,名護市,2025-12-17 9:01:25
2887,2685,4泊,"20,000円以上 30,000円未満","宿でのんびり過ごす,テーマパーク:沖縄美ら海水族館,買い物、アウトレット",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,その他家族,,"観光展・物産展,美ら海水族館等の観光関連事業者HP",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,タクシー,0,0,0,0,0,0,1,0,,"路線バス,徒歩",0,0,0,0,1,1,0,0,,大変満足,とても綺麗で景色も良くて気持ちよかったです！,やんばるエリアには宿泊しない,"5,000円以上 10,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",2-3回目,5年以上前,必ず来たい,半年-1年後,大変満足,体験が沢山あってずっと楽しめた,10,美ら海水族館,ない,,中部,美浜アメリカンビレッジ,,中部,北谷サンセットビーチ,,"10,000円以上 20,000円未満",大変満足,,,10,,女性,2004,千葉県,200-300万円未満,海洋博公園・観光拠点エリア,本部町,2025-12-17 10:10:53
2888,2686,2泊,"10,000円以上 20,000円未満","宿でのんびり過ごす,地元の美味しいものを食べる,名所、旧跡の観光",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"観光展・物産展,新聞・雑誌・ガイドブック,観光パンフレット・ポスター",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,少し渋滞,2泊,"20,000円以上 30,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",2-3回目,1-3年前,来たい,1-3年後,大変満足,,8,,ない,,なかやんばる(名護市・本部町・今帰仁村),その他,ネオパークオキナワ,その他離島,特に無し,,"5,000円未満",普通,,,5,,男性,1971,沖縄県,400-600万円未満,本部港周辺エリア,本部町,2025-12-17 10:27:42
2893,2687,2泊,"5,000円以上 10,000円未満",その他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,オリオンビール工場,職場の同僚,,インターネット・アプリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,,やんばるエリアには宿泊しない,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",4-5回目,1-3年前,来たい,1-3年後,満足,,10,,ない,,南部,国際通り,,中部,美浜アメリカンビレッジ,,"5,000円以上 10,000円未満",大変満足,,,10,,男性,1972,北海道,1000-1200万円未満,名護市街エリア,名護市,2025-12-17 10:41:19
2900,2688,6泊,"50,000円以上 100,000円未満","宿でのんびり過ごす,地元の美味しいものを食べる,名所、旧跡の観光,アウトドア:マリンスポーツ",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,中学生以上を含む家族(小学生以下は含まない),,"宿泊事業者のHP,YouTube",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,ペット可のレンタカー業者だったので良かった。また、対応も丁寧だったからです。,4泊,"100,000円以上 200,000円未満","50,000円以上 100,000円未満","50,000円以上 100,000円未満","50,000円以上 100,000円未満",11回目以上,半年-1年前,必ず来たい,半年-1年後,大変満足,自然と観光がバランスがいいからです。,9,"オクマリゾートなど時間日追われる事なく過ごせるので良かったからです。
",ない,,中部,美浜アメリカンビレッジ,,うふやんばる(国頭村・大宜味村・東村),やんばる野生生物保護センター,,"5,000円以上 10,000円未満",大変満足,色々と美味しいものが食べる事ができるから良かったです。,"サータアンダギーなど、子供と一緒に料理体験できるイベント月あると良いと思った。
安全面も考慮する必要はあると思いますが…。",9,サータアンダギーとウニソースがある食べ物が美味しくて、勧めたいです。,男性,1974,千葉県,600-800万円未満,おんなの駅エリア,恩納村,2025-12-17 11:05:08
2904,2689,2泊,"20,000円以上 30,000円未満","各種体験(手作り、果物狩りなど),出張など仕事関係",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,職場の同僚,,"Google map,YouTube,Instagram,友人・知人",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,自分の意思で時間に制約されることなく移動できたこと,やんばるエリアには宿泊しない,使わない,"5,000円以上 10,000円未満","5,000円未満","5,000円未満",初めて,,来たい,半年-1年後,満足,コーヒー農園での体験と対応してくれた方のお人柄が非常によかった,7,コーヒー農園は非常に珍しく勉強になった,ある,スマートフォンの電波が弱い,なかやんばる(名護市・本部町・今帰仁村),その他,中山コーヒー農園,中部,むら咲むら,,"5,000円未満",普通,,,5,,男性,1977,長崎県,600-800万円未満,道の駅許田エリア,名護市,2025-12-17 11:51:21
2906,2690,日帰り,"5,000円未満",出張など仕事関係,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,職場の同僚,,インターネット・アプリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,やんばるエリアには宿泊しない,"5,000円未満","5,000円未満","5,000円未満","5,000円未満",11回目以上,半年以内,必ず来たい,半年以内,大変満足,,7,,ない,,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),その他,,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),その他,,"5,000円未満",満足,,,7,,女性,1992,沖縄県,400-600万円未満,道の駅ぎのざエリア,宜野座村,2025-12-17 11:57:28
2908,2691,1泊,"5,000円未満","地元の美味しいものを食べる,ドライブ・ツーリング",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,パートナー(恋人・夫婦など),,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,やんばるエリアには宿泊しない,"5,000円未満",使わない,"5,000円未満",使わない,11回目以上,半年以内,必ず来たい,半年以内,大変満足,おばあの家があり、海とか行くので良くいきます。,10,,ない,,南部,,,特になし,特に無し,,"5,000円未満",大変満足,お魚がとても美味しい,,10,那覇からは遠いけどドライブしながら美味しいものが食べれる,女性,1974,沖縄県,300-400万円未満,道の駅ゆいゆい国頭エリア,国頭村,2025-12-17 12:01:50
2909,2692,6泊,"50,000円以上 100,000円未満","宿でのんびり過ごす,地元の美味しいものを食べる,名所、旧跡の観光,テーマパーク:沖縄美ら海水族館,テーマパーク:JUNGLIA",1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,観光展・物産展,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,,2泊,"10,000円以上 20,000円未満","5,000円以上 10,000円未満","5,000円未満","5,000円未満",初めて,,必ず来たい,1-3年後,やや満足,,9,,ない,,中部,美浜アメリカンビレッジ,,特になし,,,"5,000円未満",満足,,,10,,男性,1993,兵庫県,600-800万円未満,万座毛エリア,恩納村,2025-12-17 12:04:22
