Synergy!ID,HistoryID,宿泊数(県内),交通費,訪問目的(やんばるエリア)_ALL,訪問目的(やんばるエリア)_宿でのんびり過ごす,訪問目的(やんばるエリア)_リゾートホテルを楽しむ,訪問目的(やんばるエリア)_地元の美味しいものを食べる,訪問目的(やんばるエリア)_花見などの自然鑑賞,訪問目的(やんばるエリア)_名所、旧跡の観光,訪問目的(やんばるエリア)_テーマパーク:沖縄美ら海水族館,訪問目的(やんばるエリア)_テーマパーク:JUNGLIA,訪問目的(やんばるエリア)_テーマパーク:その他,訪問目的(やんばるエリア)_買い物、アウトレット,訪問目的(やんばるエリア)_お祭りやイベントへの参加・見物,訪問目的(やんばるエリア)_地域の行事,訪問目的(やんばるエリア)_スポーツ観戦や芸能鑑賞(コンサート等),訪問目的(やんばるエリア)_アウトドア:ビーチ・海水浴,訪問目的(やんばるエリア)_アウトドア:マリンスポーツ,訪問目的(やんばるエリア)_アウトドア:登山・トレッキング,訪問目的(やんばるエリア)_アウトドア:キャンプ,訪問目的(やんばるエリア)_まちあるき・集落散策,訪問目的(やんばるエリア)_各種体験(手作り、果物狩りなど),訪問目的(やんばるエリア)_その他スポーツ(ゴルフ、テニスなど),訪問目的(やんばるエリア)_ドライブ・ツーリング,訪問目的(やんばるエリア)_友人・親戚を尋ねる,訪問目的(やんばるエリア)_出張など仕事関係,訪問目的(やんばるエリア)_その他,訪問目的(やんばるエリア)_その他_text,同行者(やんばるエリア),同行者(やんばるエリア)_その他_text,情報収集(やんばるエリア)_ALL,情報収集(やんばるエリア)_観光展・物産展,情報収集(やんばるエリア)_新聞・雑誌・ガイドブック,情報収集(やんばるエリア)_TV・ラジオ番組やCM,情報収集(やんばるエリア)_観光パンフレット・ポスター,情報収集(やんばるエリア)_観光協会のHP,情報収集(やんばるエリア)_美ら海水族館等の観光関連事業者HP,情報収集(やんばるエリア)_宿泊事業者のHP,情報収集(やんばるエリア)_Chat GPT等の生成AI,情報収集(やんばるエリア)_Google map,情報収集(やんばるエリア)_インターネット・アプリ,情報収集(やんばるエリア)_YouTube,情報収集(やんばるエリア)_Twitter,情報収集(やんばるエリア)_Instagram,情報収集(やんばるエリア)_Facebook,情報収集(やんばるエリア)_ブログ,情報収集(やんばるエリア)_友人・知人,情報収集(やんばるエリア)_観光協会・空港・道の駅等の案内所,情報収集(やんばるエリア)_タクシードライバーや地元の人,情報収集(やんばるエリア)_宿泊施設,情報収集(やんばるエリア)_その他,情報収集(やんばるエリア)_その他_text,やんばるエリアまでの交通手段_ALL,やんばるエリアまでの交通手段_自家用車,やんばるエリアまでの交通手段_レンタカー,やんばるエリアまでの交通手段_ヘリコプター,やんばるエリアまでの交通手段_旅行会社ツアーバス,やんばるエリアまでの交通手段_フェリー,やんばるエリアまでの交通手段_路線バス、高速バス、シャトルバス,やんばるエリアまでの交通手段_タクシー,やんばるエリアまでの交通手段_その他,やんばるエリアまでの交通手段_その他_text,やんばるエリア内での交通手段_ALL,やんばるエリア内での交通手段_自家用車,やんばるエリア内での交通手段_レンタカー,やんばるエリア内での交通手段_タクシー,やんばるエリア内での交通手段_旅行会社ツアーバス,やんばるエリア内での交通手段_路線バス,やんばるエリア内での交通手段_徒歩,やんばるエリア内での交通手段_レンタサイクル,やんばるエリア内での交通手段_その他,やんばるエリア内での交通手段_その他_text,やんばるエリア内での交通手段の満足度,やんばるエリア内での交通手段の満足度の理由,宿泊数(やんばるエリア),宿泊費(やんばるエリア),観光費(やんばるエリア),飲食費(やんばるエリア),土産費(やんばるエリア),訪問回数(やんばるエリア),前回訪問時期(やんばるエリア),今後の来訪意向(やんばるエリア),今後の来訪時期(やんばるエリア),体験・サービス満足度(やんばるエリア),体験・サービス満足度の理由(やんばるエリア),推奨度(やんばるエリア),推奨項目(やんばるエリア),改善点(やんばるエリア),改善点の内容(やんばるエリア),回答前に訪問したエリア(調査地),回答前に訪問した主な施設(調査地),回答前に訪問した主な施設・その他(調査地),回答後に訪問予定のエリア(調査地),回答後に訪問予定の主な施設(調査地),回答後に訪問予定の主な施設・その他(調査地),現地消費額(調査地),体験・サービス満足度(調査地),体験・サービス満足度の理由(調査地),施設に求めるもの(調査地),施設推奨度(調査地),施設推奨項目(調査地),性別,生年,都道府県,世帯年収,訪問地のエリア名,訪問地の市町村,回答日時
5462,4849,3泊,"50,000円以上 100,000円未満","地元の美味しいものを食べる,花見などの自然鑑賞,名所、旧跡の観光,買い物、アウトレット,アウトドア:ビーチ・海水浴,アウトドア:マリンスポーツ,その他スポーツ(ゴルフ、テニスなど),ドライブ・ツーリング",0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,,友人,,"観光展・物産展,Google map,Instagram,ブログ,友人・知人,タクシードライバーや地元の人",1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,,レンタカー,0,1,0,0,0,0,0,0,,"レンタカー,タクシー",0,1,1,0,0,0,0,0,,普通,"沖縄は車、バイクが多いので
渋滞はあたりまえですが
会話や風景やたのしみながら
運転できます
",2泊,"40,000円以上 50,000円未満","30,000円以上 40,000円未満","20,000円以上 30,000円未満","40,000円以上 50,000円未満",11回目以上,半年以内,必ず来たい,半年-1年後,満足,"年々海ばかりになっていて今回社員旅行で来させて頂いて色んな観光地や岬巡りをして改めて沖縄の良さを感じました

冬にも初めてきて気候や服装も知れて
これから沖縄に来たいって子にも情報を教えれて大変勉強しなりました

新しいお店が出来ていたり
閉店してるお店があったりと
また新たな発見ができて　いつ来ても
本当に飽きないです！！
本当に沖縄が大好きです
この年になって昔ながらの文化も
興味が湧いて湧いて湧いて
周りきれません！

本当にありがとうございます",10,"景色！！！！
",ない,交通の渋滞,なかやんばる(名護市・本部町・今帰仁村),古宇利島(オーシャンタワー/ハートロック),,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),真栄田岬,,"5,000円未満",普通,もっと所々に説明が欲しかったです！,"平日に行きましたが
お土産やや売店が休みでした",5,"色んな景色を見たいと言った方に
伝えたいです",女性,1985,茨城県,200-300万円未満,真栄田岬エリア,恩納村,2026-02-04 0:05:12
5463,4850,3泊,"10,000円以上 20,000円未満","リゾートホテルを楽しむ,地元の美味しいものを食べる,テーマパーク:沖縄美ら海水族館,アウトドア:マリンスポーツ,ドライブ・ツーリング",0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,未就学児を含む家族,,"観光協会のHP,Google map,Instagram,友人・知人",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,渋滞がすごいとの噂を聞いていたが、そこまで心配しなくても大丈夫だった。北海道に比べると道は狭い,2泊,"10,000円以上 20,000円未満","5,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",初めて,,必ず来たい,1-3年後,満足,"道の駅、観光スポットたくさんあって時間が足りないくらいだった。
シュノーケリングが波のためキャンセルになってしまった。",9,"道の駅、楽しかった。
美ら海水族館だけがとっても有名だけど、海洋博公園全体を観光しても楽しそうなので1日過ごせそう。子どもたちは公園でしばらく遊びました。",ない,,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),恩納村海岸(青の洞窟),,なかやんばる(名護市・本部町・今帰仁村),古宇利島(オーシャンタワー/ハートロック),,"5,000円以上 10,000円未満",大変満足,美ら海水族館の入館料が高く感じたけど売店の商品も豊富で楽しかった,亀のえさやりが小さい子には難しい位置だなと思った。キャベツを遠くまで投げられないので、落下物防止のところに全部落ちて拾うこともできない…,9,アスレチック。子どもと行くならたくさん時間とったら良いよ！と助言します。,女性,1986,北海道,100-200万円未満,海洋博公園・観光拠点エリア,本部町,2026-02-04 0:06:31
5464,4851,2泊,"10,000円以上 20,000円未満","宿でのんびり過ごす,地元の美味しいものを食べる,アウトドア:マリンスポーツ",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"観光展・物産展,観光協会のHP,インターネット・アプリ,Instagram",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,,2泊,"20,000円以上 30,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",4-5回目,半年-1年前,必ず来たい,半年-1年後,大変満足,"やんばるの自然と景観を堪能できた。
また、沖縄そばづくり体験を通じて、地元の方からいろいろなお話を聞くことができ楽しかった。",10,沖縄の自然と美しい海。のんびり、ゆっくりできるところがとても良い。,ない,,なかやんばる(名護市・本部町・今帰仁村),その他,もとぶ元気村,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),その他,瀬良垣島,"5,000円未満",満足,以前宜野座に宿泊したことがあり、自然豊かでとても好きな場所です。その思い出もあって立ち寄りました。,宜野座の地産池消食材の販売。,8,ゆっくりのんびりとした空気感。,男性,1974,東京都,1000-1200万円未満,道の駅ぎのざエリア,宜野座村,2026-02-04 0:38:37
5465,4852,7泊以上,"40,000円以上 50,000円未満","花見などの自然鑑賞,名所、旧跡の観光,テーマパーク:沖縄美ら海水族館,スポーツ観戦や芸能鑑賞(コンサート等),ドライブ・ツーリング",0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,パートナー(恋人・夫婦など),,"Google map,Instagram",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,7泊以上,"30,000円以上 40,000円未満","5,000円以上 10,000円未満","5,000円未満","5,000円未満",2-3回目,5年以上前,必ず来たい,1-3年後,大変満足,　素晴らしい海や自然、人との繋がり。,10,海や自然,ない,,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,南部,首里城公園,,"5,000円以上 10,000円未満",大変満足,海と自然,,10,,男性,1958,北海道,600-800万円未満,万座毛エリア,恩納村,2026-02-04 1:22:58
5466,4853,5泊,"20,000円以上 30,000円未満","宿でのんびり過ごす,スポーツ観戦や芸能鑑賞(コンサート等)",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"観光協会のHP,インターネット・アプリ",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,"レンタカー,タクシー",0,1,0,0,0,0,1,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,,3泊,"100,000円以上 200,000円未満","10,000円以上 20,000円未満","30,000円以上 40,000円未満","10,000円以上 20,000円未満",2-3回目,半年-1年前,必ず来たい,半年-1年後,満足,,8,,ない,,南部,首里城公園,,南部,国際通り,,"100,000円以上",大変満足,,,8,,男性,1956,三重県,200-300万円未満,道の駅ゆいゆい国頭エリア,国頭村,2026-02-04 8:27:14
5467,4854,日帰り,"5,000円以上 10,000円未満","地元の美味しいものを食べる,花見などの自然鑑賞,名所、旧跡の観光,お祭りやイベントへの参加・見物,ドライブ・ツーリング",0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,パートナー(恋人・夫婦など),,"新聞・雑誌・ガイドブック,TV・ラジオ番組やCM,観光協会のHP,Google map,インターネット・アプリ",0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,やんばるエリアには宿泊しない,使わない,"5,000円未満","5,000円以上 10,000円未満","5,000円未満",11回目以上,半年以内,必ず来たい,半年以内,大変満足,季節ごとに花や自然を楽しめるため。また、海もキレイで、ドライブがてら行きつけのそばやさんを訪れるのも楽しみの一つです。,10,桜祭りの八重岳の桜を特におすすめしたいです。途中で広場や屋台などもあり、ドライブしながら楽しめます。また、時期が少し早ければ梅も見られるので、それも良いです。,ある,桜祭りのメイン会場にゴミ箱が見当たらなかった点。海外からの観光客も多く見かけた為、ポイ捨て防止で桜まつりの間だけでも分かりやすい場所にゴミ箱を設置いただけると助かります。,特になし,特に無し,,なかやんばる(名護市・本部町・今帰仁村),古宇利島(オーシャンタワー/ハートロック),,"5,000円以上 10,000円未満",大変満足,彼から聞いて前から気になっていたお店に行けて、贅沢に一番豪華なセットをいただきました。また明日から仕事がんばれます！✨,"TAMAは接客も丁寧でした。その地域の名産、食材を引き続き提供いただければ嬉しいです。
古宇利島は、景色も素晴らしく、お土産屋さんと飲食ブース、お手洗いがまとまった施設があり、とても回りやすいです。",10,接客の丁寧さと海老の大きさ、調理方法の多さ。,女性,1981,沖縄県,200-300万円未満,屋我地エリア,名護市,2026-02-04 8:32:45
5468,4855,5泊,"20,000円以上 30,000円未満","宿でのんびり過ごす,地元の美味しいものを食べる,名所、旧跡の観光,買い物、アウトレット,スポーツ観戦や芸能鑑賞(コンサート等)",1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"観光協会のHP,インターネット・アプリ,宿泊施設",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,その他,0,0,0,0,0,0,0,1,ホテル送迎バス,レンタカー,0,1,0,0,0,0,0,0,,満足,,3泊,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満","10,000円以上 20,000円未満",2-3回目,半年-1年前,必ず来たい,半年-1年後,満足,,8,,ない,,南部,首里城公園,,南部,国際通り,,"100,000円以上",大変満足,,,8,,女性,1955,三重県,200-300万円未満,道の駅ゆいゆい国頭エリア,国頭村,2026-02-04 8:39:45
5469,4856,3泊,"5,000円以上 10,000円未満","地元の美味しいものを食べる,花見などの自然鑑賞,テーマパーク:沖縄美ら海水族館",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"新聞・雑誌・ガイドブック,YouTube",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,,1泊,"40,000円以上 50,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",初めて,,必ず来たい,3-5年後,大変満足,,10,,ない,,なかやんばる(名護市・本部町・今帰仁村),その他,道の駅サンライズ東村,うふやんばる(国頭村・大宜味村・東村),辺戸岬,,"5,000円未満",大変満足,,,10,,女性,1980,奈良県,400-600万円未満,ヤンバルクイナ生態展示学習施設クイナの森エリア,国頭村,2026-02-04 10:01:49
5470,4857,2泊,"10,000円以上 20,000円未満","地元の美味しいものを食べる,花見などの自然鑑賞,ドライブ・ツーリング",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,パートナー(恋人・夫婦など),,"新聞・雑誌・ガイドブック,観光協会のHP",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"自家用車,レンタカー",1,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,満足,,やんばるエリアには宿泊しない,使わない,"30,000円以上 40,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,,来たい,半年-1年後,満足,,6,,ない,,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),琉球村,,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),その他,やちむんの里,使わない,普通,,,5,,女性,1964,愛知県,600-800万円未満,道の駅ぎのざエリア,宜野座村,2026-02-04 10:12:03
5471,4858,3泊,"5,000円以上 10,000円未満","リゾートホテルを楽しむ,地元の美味しいものを食べる,テーマパーク:JUNGLIA,買い物、アウトレット",0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,親,,"新聞・雑誌・ガイドブック,宿泊事業者のHP",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,特に不満も無いので,3泊,"100,000円以上 200,000円未満","100,000円以上 200,000円未満","50,000円以上 100,000円未満","100,000円以上 200,000円未満",4-5回目,半年-1年前,必ず来たい,半年-1年後,大変満足,沖縄らしい事を色々体験出来たので,10,来てよかったと思えたので,ない,,なかやんばる(名護市・本部町・今帰仁村),JUNGLIA,,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),万座毛,,"5,000円以上 10,000円未満",大変満足,非常に良かったです,,10,,男性,1991,大阪府,1000-1200万円未満,名護市街エリア,名護市,2026-02-04 10:21:37
