Synergy!ID,HistoryID,宿泊数(県内),交通費,訪問目的(やんばるエリア)_ALL,訪問目的(やんばるエリア)_宿でのんびり過ごす,訪問目的(やんばるエリア)_リゾートホテルを楽しむ,訪問目的(やんばるエリア)_地元の美味しいものを食べる,訪問目的(やんばるエリア)_花見などの自然鑑賞,訪問目的(やんばるエリア)_名所、旧跡の観光,訪問目的(やんばるエリア)_テーマパーク:沖縄美ら海水族館,訪問目的(やんばるエリア)_テーマパーク:JUNGLIA,訪問目的(やんばるエリア)_テーマパーク:その他,訪問目的(やんばるエリア)_買い物、アウトレット,訪問目的(やんばるエリア)_お祭りやイベントへの参加・見物,訪問目的(やんばるエリア)_地域の行事,訪問目的(やんばるエリア)_スポーツ観戦や芸能鑑賞(コンサート等),訪問目的(やんばるエリア)_アウトドア:ビーチ・海水浴,訪問目的(やんばるエリア)_アウトドア:マリンスポーツ,訪問目的(やんばるエリア)_アウトドア:登山・トレッキング,訪問目的(やんばるエリア)_アウトドア:キャンプ,訪問目的(やんばるエリア)_まちあるき・集落散策,訪問目的(やんばるエリア)_各種体験(手作り、果物狩りなど),訪問目的(やんばるエリア)_その他スポーツ(ゴルフ、テニスなど),訪問目的(やんばるエリア)_ドライブ・ツーリング,訪問目的(やんばるエリア)_友人・親戚を尋ねる,訪問目的(やんばるエリア)_出張など仕事関係,訪問目的(やんばるエリア)_その他,訪問目的(やんばるエリア)_その他_text,同行者(やんばるエリア),同行者(やんばるエリア)_その他_text,情報収集(やんばるエリア)_ALL,情報収集(やんばるエリア)_観光展・物産展,情報収集(やんばるエリア)_新聞・雑誌・ガイドブック,情報収集(やんばるエリア)_TV・ラジオ番組やCM,情報収集(やんばるエリア)_観光パンフレット・ポスター,情報収集(やんばるエリア)_観光協会のHP,情報収集(やんばるエリア)_美ら海水族館等の観光関連事業者HP,情報収集(やんばるエリア)_宿泊事業者のHP,情報収集(やんばるエリア)_Chat GPT等の生成AI,情報収集(やんばるエリア)_Google map,情報収集(やんばるエリア)_インターネット・アプリ,情報収集(やんばるエリア)_YouTube,情報収集(やんばるエリア)_Twitter,情報収集(やんばるエリア)_Instagram,情報収集(やんばるエリア)_Facebook,情報収集(やんばるエリア)_ブログ,情報収集(やんばるエリア)_友人・知人,情報収集(やんばるエリア)_観光協会・空港・道の駅等の案内所,情報収集(やんばるエリア)_タクシードライバーや地元の人,情報収集(やんばるエリア)_宿泊施設,情報収集(やんばるエリア)_その他,情報収集(やんばるエリア)_その他_text,やんばるエリアまでの交通手段_ALL,やんばるエリアまでの交通手段_自家用車,やんばるエリアまでの交通手段_レンタカー,やんばるエリアまでの交通手段_ヘリコプター,やんばるエリアまでの交通手段_旅行会社ツアーバス,やんばるエリアまでの交通手段_フェリー,やんばるエリアまでの交通手段_路線バス、高速バス、シャトルバス,やんばるエリアまでの交通手段_タクシー,やんばるエリアまでの交通手段_その他,やんばるエリアまでの交通手段_その他_text,やんばるエリア内での交通手段_ALL,やんばるエリア内での交通手段_自家用車,やんばるエリア内での交通手段_レンタカー,やんばるエリア内での交通手段_タクシー,やんばるエリア内での交通手段_旅行会社ツアーバス,やんばるエリア内での交通手段_路線バス,やんばるエリア内での交通手段_徒歩,やんばるエリア内での交通手段_レンタサイクル,やんばるエリア内での交通手段_その他,やんばるエリア内での交通手段_その他_text,やんばるエリア内での交通手段の満足度,やんばるエリア内での交通手段の満足度の理由,宿泊数(やんばるエリア),宿泊費(やんばるエリア),観光費(やんばるエリア),飲食費(やんばるエリア),土産費(やんばるエリア),訪問回数(やんばるエリア),前回訪問時期(やんばるエリア),今後の来訪意向(やんばるエリア),今後の来訪時期(やんばるエリア),体験・サービス満足度(やんばるエリア),体験・サービス満足度の理由(やんばるエリア),推奨度(やんばるエリア),推奨項目(やんばるエリア),改善点(やんばるエリア),改善点の内容(やんばるエリア),回答前に訪問したエリア(調査地),回答前に訪問した主な施設(調査地),回答前に訪問した主な施設・その他(調査地),回答後に訪問予定のエリア(調査地),回答後に訪問予定の主な施設(調査地),回答後に訪問予定の主な施設・その他(調査地),現地消費額(調査地),体験・サービス満足度(調査地),体験・サービス満足度の理由(調査地),施設に求めるもの(調査地),施設推奨度(調査地),施設推奨項目(調査地),性別,生年,都道府県,世帯年収,訪問地のエリア名,訪問地の市町村,回答日時
553,523,3泊,"20,000円以上 30,000円未満","出張など仕事関係,その他",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,修学旅行,学校関係(修学旅行・社会見学等),,"新聞・雑誌・ガイドブック,観光パンフレット・ポスター,宿泊事業者のHP,YouTube,Instagram,友人・知人,観光協会・空港・道の駅等の案内所,タクシードライバーや地元の人,宿泊施設",0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,,"旅行会社ツアーバス,タクシー",0,0,0,1,0,0,1,0,,"タクシー,旅行会社ツアーバス",0,0,1,1,0,0,0,0,,満足,,2泊,使わない,使わない,"5,000円未満","5,000円以上 10,000円未満",6-10回目,半年-1年前,必ず来たい,半年-1年後,満足,皆さんが本当に温かい。人情に溢れているところがとても素敵でした。ご飯もおいしかったです。ANA crowne プラザ沖縄リゾートホテルのジーマーミー豆腐が今まで食べてきたジーマーミーの中で1番美味しかった！販売してほしい！,10,"人情、食事
とにかくひとが温かい！",ない,特に困ったことはないんですが、あえていうのであれば車がないと行動が厳しいと思うので、タクシーがすぐに捕まると助かります。修学旅行の時などはジャンボタクシーなど少し大きめのタクシーだと助かります！とても楽しい旅でした。,南部,その他,ひめゆり,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,"5,000円未満",大変満足,いつも臨機応変に対応して頂きとても助かっています。感謝しかありません。,"生徒が民泊しているときにネイチャーさんに宿泊したいと考えているのですが、なかなか実現しません。なぜだろ？と考えたときに話題に登ったのは狭くてもいいので1人用寝室でトイレシャワーが完備されていると宿泊先を決めらときに優位になるのかなぁと思いました。
あっカール置いて欲しいです！関東ではカールが買えないので…",10,"楽しい気持ちで居させてもられあるからです！沖縄に来て良かったなぁと思わせてくれます！
",女性,1972,東京都,1200-1500万円未満,ギンバルエリア,金武町,2025-10-20 9:19:39
554,524,2泊,"40,000円以上 50,000円未満","地元の美味しいものを食べる,名所、旧跡の観光,各種体験(手作り、果物狩りなど)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,友人,,"インターネット・アプリ,Instagram",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,,やんばるエリアには宿泊しない,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",初めて,,必ず来たい,1-3年後,満足,,8,,ない,,なかやんばる(名護市・本部町・今帰仁村),古宇利島(オーシャンタワー/ハートロック),,特になし,特に無し,,"5,000円未満",大変満足,,,8,,女性,1968,千葉県,300-400万円未満,万座毛エリア,恩納村,2025-10-20 9:26:28
555,525,2泊,"40,000円以上 50,000円未満","地元の美味しいものを食べる,名所、旧跡の観光,各種体験(手作り、果物狩りなど)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,友人,,"Google map,インターネット・アプリ,Instagram",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,,やんばるエリアには宿泊しない,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",初めて,,来たい,1-3年後,満足,,7,,ない,,なかやんばる(名護市・本部町・今帰仁村),古宇利島(オーシャンタワー/ハートロック),,なかやんばる(名護市・本部町・今帰仁村),,,"5,000円以上 10,000円未満",満足,,,7,,女性,1970,千葉県,400-600万円未満,万座毛エリア,恩納村,2025-10-20 9:26:35
556,526,5泊,"20,000円以上 30,000円未満","宿でのんびり過ごす,リゾートホテルを楽しむ,アウトドア:ビーチ・海水浴,ドライブ・ツーリング",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,未就学児を含む家族,,"宿泊事業者のHP,インターネット・アプリ,Instagram,ブログ",0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,普通,後ろの窓のワイパーが無かった為,3泊,"100,000円以上 200,000円未満","5,000円未満","5,000円未満","5,000円未満",2-3回目,1-3年前,必ず来たい,半年-1年後,満足,自然が沢山ありリフレッシュ出来る,10,非日常を味わえる為,ない,,南部,国際通り,,特になし,特に無し,,"5,000円未満",満足,エレベーターがなかなか来ない,,10,子連れにはとても良いと思いました。お天気が悪くてもホテルプールで遊んだり、スパでゆっくり過ごしたり出来るのが良かったです,女性,1983,大阪府,1500-2000万円未満,道の駅許田エリア,名護市,2025-10-20 10:05:27
557,527,3泊,"10,000円以上 20,000円未満","リゾートホテルを楽しむ,地元の美味しいものを食べる,名所、旧跡の観光,テーマパーク:沖縄美ら海水族館,買い物、アウトレット,お祭りやイベントへの参加・見物,アウトドア:ビーチ・海水浴,各種体験(手作り、果物狩りなど),ドライブ・ツーリング",0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,,パートナー(恋人・夫婦など),,"TV・ラジオ番組やCM,Google map,Instagram",0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,レンタカーを利用しました。天候にも左右されず、好きな時間に移動できたのでとても快適でした。駐車場も分かりやすく、観光しやすかったです。,3泊,"40,000円以上 50,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",6-10回目,半年以内,来たい,半年以内,満足,然が豊かで空気もきれいでした。ガイド付きツアーも丁寧で、地域の文化や自然について学べてとても充実した体験でした,10,"マングローブカヌー体験がおすすめです。
穏やかな川を進みながら、マングローブの中を静かに探検でき、非日常的な時間を過ごせました。何度行っても安心して楽しめる点も魅力です",ある,"雨天時に屋内で過ごせる体験や観光施設が少なく、予定変更が難しかったです。
天候に左右されにくい体験プログラムが増えると、より楽しめると思います",門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),その他,古宇利島,なかやんばる(名護市・本部町・今帰仁村),沖縄美ら海水族館,,"5,000円以上 10,000円未満",満足,とても満足しています。施設全体がきれいで、景観も素晴らしく、スタッフの対応も丁寧でした。飲食やお土産も充実していて、観光地としての魅力が高いと感じました,中央の芝生エリアが広く活用しやすいと感じました。このスペースを生かして、モーターパラグライダーなどのアクティビティを導入していただけると、万座毛がより魅力的な観光施設につながると思います,10,万座毛からの夕日は格別で、沖縄旅行の中でも特に印象に残りました。海と断崖に沈む夕日のコントラストが美しく、訪れる価値のある景観だと思います。多くの人にぜひ体験してほしい,男性,1986,滋賀県,1200-1500万円未満,万座毛エリア,恩納村,2025-10-20 11:26:51
558,528,日帰り,"5,000円未満",地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,友人,,"インターネット・アプリ,Instagram",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,自家用車,1,0,0,0,0,0,0,0,,,,やんばるエリアには宿泊しない,使わない,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円未満",2-3回目,半年以内,必ず来たい,半年以内,満足,緑、自然が多くてとても癒される。この緑をいつまでも存続させてほしい,10,国立公園、ヤンバルならでは植物、生物,ある,自然をできるだけ残してほしい,中部,その他,ライカム,中部,その他,海,"5,000円未満",満足,きれいな施設である,,10,とてもきれいで温泉がある,女性,1973,沖縄県,300-400万円未満,ギンバルエリア,金武町,2025-10-20 11:38:37
559,529,3泊,"5,000円以上 10,000円未満","名所、旧跡の観光,アウトドア:ビーチ・海水浴",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,友人,,YouTube,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,自由に動ける,2泊,"20,000円以上 30,000円未満","5,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",11回目以上,半年以内,必ず来たい,半年以内,大変満足,自然がきれい　人がいい　のんびりできる,10,自然がきれい,ない,,なかやんばる(名護市・本部町・今帰仁村),その他,崎山ビーチ,中部,残波岬,,"5,000円未満",満足,万座毛のスケールの大きさ,今のままで良い,8,近くにビーチもあるので楽しめる,男性,1971,大阪府,400-600万円未満,万座毛エリア,恩納村,2025-10-20 12:01:18
560,530,4泊,"5,000円以上 10,000円未満","宿でのんびり過ごす,地元の美味しいものを食べる",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"Google map,インターネット・アプリ",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,費用が安く選択肢のお店も多い,4泊,"50,000円以上 100,000円未満","5,000円未満","5,000円以上 10,000円未満","5,000円未満",11回目以上,半年-1年前,必ず来たい,半年以内,大変満足,こちらにしかない貴重な自然が残されている,8,貴重な自然体験,ある,夕食食べられる店が少ない,うふやんばる(国頭村・大宜味村・東村),塩屋湾,,うふやんばる(国頭村・大宜味村・東村),その他,ツツジエコパーク,使わない,満足,大宜味の歴史や自然情報が興味深かった,ガイドツアー,8,資料館,男性,1965,東京都,答えられない,道の駅おおぎみエリア,大宜味村,2025-10-20 12:11:33
561,531,4泊,"5,000円以上 10,000円未満","宿でのんびり過ごす,地元の美味しいものを食べる,名所、旧跡の観光,まちあるき・集落散策",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,"インターネット・アプリ,Instagram,観光協会・空港・道の駅等の案内所,宿泊施設",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,,レンタカー,0,1,0,0,0,0,0,0,,"レンタカー,徒歩",0,1,0,0,0,1,0,0,,満足,今回の旅行では、レンタカーと徒歩で不自由がなかったため。,4泊,"50,000円以上 100,000円未満","5,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",11回目以上,半年-1年前,必ず来たい,半年-1年後,普通,"美ら海水族館以外で、屋内で見学できる場所が少ないように感じる。
何ヶ所かあるが、すぐ見終わってしまう。",8,沖縄は海だけでなく、山も良いので、知って欲しい。やんばるの森を感じて欲しいので、登山やツアーなどのハイキングを勧めたい。,ない,,うふやんばる(国頭村・大宜味村・東村),やんばる野生生物保護センター,,なかやんばる(名護市・本部町・今帰仁村),古宇利島(オーシャンタワー/ハートロック),,使わない,満足,見学コーナーが面白かった。,特にありません。,5,大きな迫力のあるダムなので、見て欲しい。,女性,1971,東京都,答えられない,道の駅おおぎみエリア,大宜味村,2025-10-20 13:05:39
562,532,2泊,"10,000円以上 20,000円未満",リゾートホテルを楽しむ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,パートナー(恋人・夫婦など),,友人・知人,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,レンタカー,0,1,0,0,0,0,0,0,,大変満足,,2泊,"50,000円以上 100,000円未満","5,000円未満","30,000円以上 40,000円未満","10,000円以上 20,000円未満",2-3回目,1-3年前,必ず来たい,半年-1年後,大変満足,,8,,ない,,門口(じょうぐち)やんばる(金武町・宜野座村・恩納村),その他,カヌチャリゾート,南部,国際通り,,"5,000円未満",大変満足,,,8,,女性,1976,沖縄県,300-400万円未満,道の駅ぎのざエリア,宜野座村,2025-10-20 13:30:22
